Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,19934,21384,2022-08-30 16:09:42 CST,2022-08-30,16:09:42,Photo,"1,516",1130,224,51,11,9,76,2,5,8,,-,0,0,0,N/A,https://www.facebook.com/100046959711590/posts/601303914778260,"千萬標案抄襲疑雲 張善政敢不敢宣誓？ 林智堅論文爆抄襲爭議時，張善政意有所指表示若要繼續參選，必須對個人誠信、桃園鄉親有所交代。 很遺憾，這場桃園選舉，民進黨、國民黨都爆出誠信爭議，媒體報導張善政在2007年到2009年擔任計畫主持人，向農委會申請經費的研究結案報告涉嫌抄襲，研究經費2,000萬元，從該年7月執行到12月。 張善政不到一個月前才說「#若有抄襲，#就應退選」，我必須嚴正地說，張善政 #別雙標，若對自己有信心，就應該宣誓「如有標案有抄襲，立即退選。」林智堅怎麼做、張善政就該怎麼做，#民進黨國民黨都不要雙標。一個研究計畫方案加起來上千萬，金額非常高，並非一般研究案，至此，時任農委會主委的蘇嘉全更應該出來說明，當藍綠兩黨秉持著政治資源，任意侵占國家公帑，如今裝沒事出來參選，#無疑是對民主選舉最大的諷刺。 我明天也會邀請農委會跟我說明，在這裡，我要再一次請我的對手國民黨張善政先生，正面回應，如果有抄襲就退選，敢不敢回應桃園市民？桃園市民不該被這些政治人物糟蹋，失去對選舉的信任及對桃園這座城市的光榮感。",https://www.facebook.com/photo.php?fbid=601303011445017&set=a.505905510984768&type=3,,,,,,,,"1,516",2.62
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,19993,21433,2022-09-03 10:01:34 CST,2022-09-03,10:01:34,Photo,"1,509",1431,26,23,17,1,0,0,0,11,,-,0,0,0,N/A,https://www.facebook.com/100046959711590/posts/603388201236498,＃職棒退役人才媒合平台 ＃集資計畫等你我一起來實現 勞工運動出身的我，過去在北市府期間，就與職棒工會多次密切合作，在我局長任內共同催生了台北市女子職業足球員工會，在擔任立委期間，也與職棒工會共同協助台北市職業籃球員職業工會的成立。我想運動是不分黨派的，在台灣，現在有三個職籃聯盟，職棒更是睽違多年終於有第六隊了，也正因為競技運動的蓬勃發展，隨著越來越多人投入競技運動，退役球員的生涯更是需要被照顧的。 棒球，是屬於多數台灣人的共同回憶，也是我們最引以為傲的國球。從古至今大大小小的經典戰役與球員不勝枚舉。然而，1 位職棒選手的養成，平均要付出 11 年才有機會踏上職棒殿堂，也因為職業棒球的環境高度競爭，許多選手的平均職業生涯不到 4 年。離開職棒後，更是高達 60% 的選手難以留在棒球圈。隨著現在越來越多的高中生畢業後就投入職棒選秀，若是發展不順遂而離開棒球圈，離開時的平均年齡甚至不足24歲。 所以這一次，職棒工會＋中職聯盟強強聯手打造「棒球版的人力銀行」 ▋給退役選手最公開透明的管道延續專業 ▋給喜歡打棒球的大人小孩輕鬆找教練的機會 推動體育環境的進步與改革一點都不容易，工會的夥伴不僅要啟動籌備多年的媒合平台，更規劃了「公益待用課程」與「教練職訓課程」的集資計畫。要讓熱愛棒球卻沒有足夠資源與經費的孩子們，體驗最專業的視野和訓練！ #公益待用課程｜給沒資源的孩子合適的教練 #教練職訓課程｜養成退役選手當教練的能力 如果你也是喜愛棒球熱愛棒球，沒有棒球就吃不下飯睡不著覺的棒球痴棒球狂，如果你也認同媒合平台的理想，在這裡香伶誠摯地邀請你用行動支持集資計畫，讓這好不容易跨出去的第一步，能夠踏的更穩，走向更遠的未來。集資計畫距經費達標還有長遠的一段路，邀請您一起贊助計畫，不讓改變的火苗就此熄滅。 詳情請見👉 https://bit.ly/3vlFP5f:=:https://cpblobcoach2022.com/,https://www.facebook.com/photo.php?fbid=603386227903362&set=a.505905510984768&type=3,,,,,,,,"1,509",2.61
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,19177,20659,2022-07-25 14:12:26 CST,2022-07-25,14:12:26,Live Video Complete,"1,505",1294,67,96,17,4,4,0,4,19,owned,Yes,4055,5185,0,00:13:30,https://www.facebook.com/100046959711590/posts/735814814306456,【記者會】桃園開戰！逼告林智堅！賴香伶檢舉竹科管理局瀆職,https://www.facebook.com/HsiangLinLai/videos/735814814306456/,,,【記者會】桃園開戰！逼告林智堅！賴香伶檢舉竹科管理局瀆職,,,,,"1,505",3.33
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,21013,22390,2022-11-22 12:13:03 CST,2022-11-22,12:13:03,Photo,"1,505",1355,38,34,12,0,0,0,1,65,,-,0,0,0,N/A,https://www.facebook.com/100046959711590/posts/662217612020223,#期待桃園市民要給桃園一個改變的機會 倒數四天，我們還是衝勁十足，今天 柯文哲主席到桃園來幫我、 張清俊 Jimmy 、徐慈檉、 曾姸潔（大姸博士）、 林昭印、黃成峻 黃國晏 、林秋霖做最後的催票、固票、拉票，我的競選辦公室主任委員 謝立功秘書長也特別到場助陣，期待我們這次參選真的帶給桃園一個改變的機會，桃園青年世代一個選擇新的政黨、新市長候選人的機會，我信心滿滿。 我們在桃園雖然早期初選階段，只有我是用民眾黨自己的黨內初選，一開始政黨投入的候選人間紛擾不斷，所以前期都沒有機會談政見，中後期我的#1280 + 的政見以及 ＃一站一社宅 的政見，獲得市民迴響，而四位候選人只有我提出 #開放政府 政見。 相信大家看到這半年多桃園市政螺絲掉滿地，很多工程狀況百出、品質、驗收是否如實，都讓市民開始搖頭，而我不走抹黑、不造謠，這些問題都是事實浮現出來的，鄭文燦市長所謂的五星政績，未來交給鄭運鵬接手，大家能信任他嗎？ 台灣的政黨政治走到今天，如果我們要有第三勢力要有新的政治力量，＃台灣民眾黨 雖不能讓大家覺得滿意，但是我們還是在成長、還是在努力，有錯我們一定會修正、有不對我們會傾聽民意。 希望在2022年有機會走出我們的第一步，在地方執政以及地方議會有席次成立黨團監督各地方的市政，然後市政府能夠加緊改變，我們自己對市民的承諾、對市民的服務，讓預算跟相關的政策以民為本、以世代正義為本，而不是以派系利益政商利益為本。 ＃值得信任的新市長來做 #市民的知情權還給市民,https://www.facebook.com/photo.php?fbid=662214255353892&set=a.505905507651435&type=3,,,Photos from 賴香伶's post,,,,,"1,505",2.6
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,20583,21979,2022-10-22 19:36:36 CST,2022-10-22,19:36:36,Photo,"1,500",1416,22,16,13,0,0,0,0,33,,-,0,0,0,N/A,https://www.facebook.com/100046959711590/posts/640600137515304,桃園前進！市長2號！2號！Victory！ 值得信賴+Taipei k33p going與 #黃珊珊 市長同行，我們一起為台灣新政治努力邁進，開心！,https://www.facebook.com/photo.php?fbid=640598747515443&set=a.505905507651435&type=3,,,,,,,,"1,500",2.6
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,20974,22353,2022-11-20 12:12:41 CST,2022-11-20,12:12:41,Photo,"1,479",1354,57,9,16,0,2,0,0,41,,-,0,0,0,N/A,https://www.facebook.com/100046959711590/posts/660889672153017,新屋市場，市場大姐給的一把蔥說要我們衝～衝～衝,https://www.facebook.com/photo.php?fbid=660889642153020&set=a.505905510984768&type=3,,,,,,,,"1,479",2.56
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,20472,21869,2022-10-10 17:15:38 CST,2022-10-10,17:15:38,Photo,"1,477",1400,37,15,12,0,1,0,1,11,,-,0,0,0,N/A,https://www.facebook.com/100046959711590/posts/631827171725934,今天是國慶日，晚上我來到樂天桃猿隊的主場和中信兄弟隊頂尖對決，現場人山人海，我們的加油陣容也很堅強，比賽剛開始真的緊張刺激￼，短兵相接、技藝精湛￼，令人目不暇給！,https://www.facebook.com/photo.php?fbid=631824771726174&set=a.505905507651435&type=3,,,Photos from 賴香伶's post,,,,,"1,477",2.56
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,18394,19915,2022-04-24 14:28:48 CST,2022-04-24,14:28:48,Photo,"1,454",1282,80,47,4,4,18,4,2,13,,-,0,0,0,N/A,https://www.facebook.com/100046959711590/posts/517458753162777,蘇揆不應鼓動人民與工會對立 交通部速與工會最後協商 台鐵公司條例在未能與工會、員工溝通之下，執政黨動員在立法院交通委員會21日表決、初審台鐵公司條例草案，包括債務清償、資產開發、職工福利金、施行日是否經勞資協商等多項爭議條文全部保留協商，由於台鐵公司條例未能與工會溝通，為促使政府與工會協商，工會發起五一不加班行動，台鐵局卻不積極挽回局面，今天竟逕行宣布五一停駛列車，放任勞資對撞的做法，是棄民眾權益不顧，不是負責任的政府該有的態度。 距離五一還有一週時間，蘇貞昌院長昨天卻強硬稱「台鐵員工不要跟衣食父母作對」，完全不在乎台鐵員工感受，更是鼓動人民與工會對立，這種溝通做法是對台鐵改革的最大諷刺。 該溝通、解決問題的是政府，不是工會。 #蘇貞昌 #五一勞動節休假 #台鐵工會 （圖取自聯合新聞網）,https://www.facebook.com/photo.php?fbid=517458116496174&set=a.505905510984768&type=3,,,,,,,,"1,454",2.52
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,18897,20405,2022-07-02 17:42:04 CST,2022-07-02,17:42:04,Photo,"1,420",1259,106,22,9,0,2,0,4,18,,-,0,0,0,N/A,https://www.facebook.com/100046959711590/posts/562860011955984,#紀念乙未保臺平鎮之戰127周年 #感念客家義民先祖 本來已經排定行程，要親自和客委會及地方前輩到位於平鎮的 #1895乙未保台紀念公園，一起紀念 #乙未保臺戰役127周年。可惜因為隔離無法到場，只好請團隊同仁代為出席。而我則在家中，遠端向客家先民犧牲奮鬥、愛鄉護土、保護台灣的義勇精神致上最高的敬意。 乙未保臺戰役別有意義，今天 蔡英文 Tsai Ing-wen 總統和 鄭文燦市長在致詞時都有特別提到：「乙未保台戰役，不僅象徵客家人保家衛國的硬頸精神，更是告訴我們，守護國家安全是我們每一個人的責任。」 「族群團結、愛鄉護土」的精神，是客家先祖先賢留給後人的珍貴遺產，我想，身為政治人物，更要把這個精神時刻放在心頭。很可惜，今天這個活動，不分政黨的政治人物都出席了，但林智堅市長卻選擇參加民進黨內的提名活動，沒有到乙未保台紀念公園，缺席了這個屬於別具歷史意義的紀念活動。 說到乙未保台紀念公園，去年我曾與 湯蕙禎 委員一同會勘公園的規劃理念及施工進度；公園落成後大家之所以樂於造訪，絕非只因為它是超美的打卡聖地，而是這個空間真的可以喚起這塊土地的歷史記憶。 看著同仁今天傳來乙未公園現場的照片，身為客家人的我，真的非常想要到現場共同感念客家的先祖先賢。127年過去了，我認為這些犧牲奮戰的歷史有必要被充分的認識。 希望林智堅市長有空來乙未公園走走吧！如果連客家族群都不重視，不願意認識客家的歷史、不願意走入客家的生活，怎麼會認為，你能夠得到客家鄉親的支持呢？ #客家精神常在 #我是客家人我驕傲,https://www.facebook.com/photo.php?fbid=562859328622719&set=a.505905507651435&type=3,,,Photos from 賴香伶's post,,,,,"1,420",2.46
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,19250,20727,2022-07-29 10:18:29 CST,2022-07-29,10:18:29,Photo,"1,418",1349,12,24,8,1,0,0,2,22,,-,0,0,0,N/A,https://www.facebook.com/100046959711590/posts/580476000194385,香伶進入立法院後與 崔媽媽基金會 有許多的交流，為推動居住正義，崔媽媽基金會正在進行【地表最友善二房東計畫】： 每年有上百位弱勢者不斷被拒絕租屋，求助崔媽媽，其中 40% 為高齡長輩，15% 為身障者，但媒合人力有限，崔媽媽只能救起１成的人，剩下的只能繼續尋覓、無處安居…。 在都市有許多老舊與閒置的房屋，房東可能有意願出租，但無法承擔承租給弱勢者可能產生的風險，像是欠租、在租屋處發生意外、獨居生病、甚至死亡。因此崔媽媽決定扛起更重的責任，主動且長期地將這些老舊房屋承租下來，負擔租金與修建的經費壓力，真正為弱勢者開發「包容、可負擔與安全」的弱勢租屋。 　友善二房東認真思考每個環節，讓這一個家真正長久與心安。 　1.三年以上的長期承租換取更低的房屋成本 　2.依房客能力收取合理租金讓計畫永續經營 　3.攜手社福團體提供居家關懷 　崔媽媽的地表最友善二房東計畫，就是要補足現行租屋補貼政策的缺口，向民間募集善款，為社會弱勢打造足以安居之所。 贊助支持崔媽媽「 #地表最友善二房東計畫 」，請見留言處,https://www.facebook.com/photo.php?fbid=580493373525981&set=a.505905507651435&type=3,,,,,,,,"1,418",2.45
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,20208,21633,2022-09-23 19:47:25 CST,2022-09-23,19:47:25,Photo,"1,397",1309,25,28,8,0,0,0,0,27,,-,0,0,0,N/A,https://www.facebook.com/100046959711590/posts/618127106429274,我今晚與 張清俊 Jimmy在楊梅成立聯合服務處，展現民眾黨將在楊梅扎根、耕耘地方的決心，張清俊是楊梅出身、台大畢業的優秀子弟，代表在地人的傳承。我自己則是外地來楊梅的「新住民」，也象徵許多來楊梅工作的勞工，希望融合在地客家、勞工朋友的力量，在民眾黨清廉、勤政、理性務實的中道力量帶領下，翻轉桃園、揚眉吐氣。 楊梅聯合服務處的設立必須感謝許多志工的義務協助，志工們一起掃地清理、刷油漆、搬傢俱，一點一滴都是志工們出錢出力的辛苦成果，今天還有鄉親特別製做客家麻糬￼招待大家，我與清俊代表民眾黨，向志工們表達深深謝意，民眾黨會珍惜這些得來不易的成果，勇敢向前行。這次桃園有了不同於藍綠的民眾黨來參選市長，也希望大家支持第三勢力的中道力量，台灣政治才有新的未來。 楊梅區市議員參選人張清俊說，今天舉辦的感恩晚茶會，除了是讓楊梅的朋友們知道位在新農街410號的聯合服務處正式啟用，也希望透過茶會，向所有親朋好友真誠地道謝，因為小黨新人投入選舉，一切都是從無到有，每個人都是有錢出錢、有力出力，才能有現在一點規模，也特別感謝柯文哲主席全台輔選、百忙之中還願意一下班就衝來楊梅輔選。 張清俊表示，這場選舉只剩最後60餘日，他依然是每天一大早站街頭、送車，緊接著一整天的行程，不在乎資源差別人一大截，他更在意的是，有沒有把年輕人的拚勁展現出來，讓選民能夠認識到，選擇一位在地的、新世代的楊梅子弟，有機會翻轉楊梅發展中的困境。 #翻轉桃園 #楊梅聯合服務處,https://www.facebook.com/photo.php?fbid=618192909756027&set=a.505905507651435&type=3,,,Photos from 賴香伶's post,,,,,"1,397",2.42
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,20089,21520,2022-09-13 17:35:52 CST,2022-09-13,17:35:52,Photo,"1,391",1313,16,29,8,1,0,0,0,24,,-,0,0,0,N/A,https://www.facebook.com/100046959711590/posts/611003797141605,#寶貝我來顧 #公托不再排 #四年提升公托50趴 #補助延托臨托 #降低照顧比 #師資專業加給 從參選以來，在很多訪談中，我都提到過桃園是平均年齡最年輕、移入人口大於移出的城市，也因此托育政策顯得格外重要。我對學前教育的政策很簡單，提升公托公幼比例、維護幼教品質，一項代表「量」，一項代表「質」。 公托大排長龍的現況大家都知曉，我認為針對嬰幼兒人口數多、人口移入多的區域，如中壢、桃園等，優先要擴大挹注公托資源，四年內增加50%的公托據點，同時也應要降低照顧比到1：4，甚至1：3。同樣要降低師生比的還有幼兒園，除了由1：15逐年降低到1：12外，要讓現在占比不到四成的公幼，提升至五成，而面對家長有臨托、延托的需求，費用則由市府來補助，直接減緩家長的時間及經濟壓力。 照護幼教品質還有一項關鍵的因素，就是師資。幼教產業長期面臨低薪、薪資成長緩慢的困境，致年輕人不願投入，流動率高。讓第一線的幼教老師們擁有專業加給，提升了收入，才能穩固產業，維繫幼教品質。 #讓認真的來,https://www.facebook.com/photo.php?fbid=611002800475038&set=a.505905510984768&type=3,,,,,,,,"1,391",2.41
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,18455,19972,2022-05-09 20:18:16 CST,2022-05-09,20:18:16,Status,"1,389",1306,36,13,7,1,1,0,0,25,,-,0,0,0,N/A,https://www.facebook.com/100046959711590/posts/527232828852036,我接受了蘋果日報的專訪，談論有關我做為桃園市長參選人的思考及政策方向，歡迎各位朋友們至留言處點選三篇專訪的連結觀看及分享。,,,,,,,,,"1,389",1.16
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,18394,19915,2022-04-24 19:02:08 CST,2022-04-24,19:02:08,Photo,"1,382",1280,56,15,6,1,6,0,0,18,,-,0,0,0,N/A,https://www.facebook.com/100046959711590/posts/517564939818825,台灣民眾黨完成了第一次的直轄市候選人提名，我再次感謝 #謝立功 秘書長，我們共同走完了黨內第一次的初選制度，建立一個從薦舉、評比、協商、初選到民調和最後的提名，我認為最可貴的是在黨發展的初期，建立一套機制，來決定候選人如何產生。這制度可以調整的修正，但最重要的是確立了未來的原則。 候選人產生的結果很重要，但產生的過程也看到各黨的處境。更重要的是，這過程同時是對台灣政治生態可以發生影響。 台灣民眾黨處境雖然艱困，但這次初選我們都相信在台灣政黨政治的發展有正向的成果。 真摯地期待大黨能導正台灣政治生態。下午看到 #羅智強 先生的發言與感嘆，相信羅議員堅定提出初選，最起碼可以用政策發表或辯論，來闡明政治抱負，出發點是良善的，或許朱主席也可展現一定程度的高度與大氣。 期待大黨能以政策發表或辯論，透過初選產生市長參選人，與我公平競爭，使台灣政治朝正向發展。 #改變政治文化從你我開始 （圖片取自中時新聞網）,https://www.facebook.com/photo.php?fbid=517563843152268&set=a.505905510984768&type=3,,,,,,,,"1,382",2.39
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,20265,21681,2022-09-27 22:02:42 CST,2022-09-27,22:02:42,Photo,"1,379",1272,21,61,13,0,0,0,0,12,,-,0,0,0,N/A,https://www.facebook.com/100046959711590/posts/621301482778503,連續三個會期獲得司法正義行動聯盟的肯定頒發優秀立委獎項，雖然我這會期是在內政委員會，但是關切司法人權及程序正義的修法仍是努力不懈，特別是釋字785號解釋文要求的輪班制公務人員的健康權，未盡之事仍需繼續關注。,https://www.facebook.com/photo.php?fbid=621294066112578&set=a.505905507651435&type=3,,,Photos from 賴香伶's post,,,,,"1,379",2.39
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,19022,20517,2022-07-16 12:36:06 CST,2022-07-16,12:36:06,Photo,"1,323",1241,25,24,10,0,0,0,1,22,,-,0,0,0,N/A,https://www.facebook.com/100046959711590/posts/572175174357801,#香伶騎步走 柯p來相挺 台灣民眾黨主席 柯文哲今(16）日一早到桃園市，與我及 黃成峻 、 林昭印 、張清俊 Jimmy、黃國晏 、曾姸潔（大姸） 、 簡僑亨 等市議員參選人一起騎腳踏車從桃園火車站到「大廟」#景福宮 參拜，祈求國泰民安、疫情早日消散。 隨後黃成峻、林昭印、張清俊等人也陪著我步行前往南門市場掃街拜票，並到 #慈護宮 參拜，希望疫情盡快平息，大家平安健康。 #桃園大廟 #媽祖加持,https://www.facebook.com/photo.php?fbid=572175074357811&set=a.505905510984768&type=3,,,Photos from 賴香伶's post,,,,,"1,323",2.29
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,21013,22390,2022-11-22 23:04:04 CST,2022-11-22,23:04:04,Photo,"1,316",1180,35,27,10,0,0,0,0,64,,-,0,0,0,N/A,https://www.facebook.com/100046959711590/posts/662545305320787,我的青年政策、我的桃園願景。 「1280+北北桃通勤優惠」 桃園每天有20多萬人通勤外縣市，尤其雙北是主要通勤區域，各黨候選人都在討論的北北桃通勤交通月票議題，代表我的主張，早已贏得大家迴響，另一個原因也代表，桃園市交通問題已成民怨。 遺憾的是，即使桃園市民需要1280月票，卻因主通勤工具「台鐵」未能納入，至今遲遲未能推動，每天都要持台鐵、捷運月票雙卡轉乘，交通成本負擔也相對高。 香伶是個行動派，詢問過北市交通局、台鐵局等單位，北市交通局早已邀請台鐵參加1280月票，但因台鐵票證系統不相容而卡關，台鐵局也指出，待明年8月票證系統完成更新後，即可進行台鐵納入1280月票可行性評估，顯示台鐵硬體部分應可在明年8月解決。 香伶不是開空頭支票，雙北通勤月票1280元，台北要負擔6億，新北4億，桃園大概要負擔7億，所有候選人中財政問題我說得最清楚，香伶團隊估算，未來中央跟地方的統籌規劃，再加上新設籍人口成長的地方稅收，桃園絕對做得到，香伶一定辦的到。 11月26日支持香伶，支持我的桃園願景！,https://www.facebook.com/photo.php?fbid=662545131987471&set=a.505905507651435&type=3,,,,,,,,"1,316",2.28
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,20453,21850,2022-10-09 16:33:16 CST,2022-10-09,16:33:16,Photo,"1,308",1219,22,27,11,0,0,0,1,28,,-,0,0,0,N/A,https://www.facebook.com/100046959711590/posts/630973391811312,行動辦公室 開箱 ￼ 柯文哲主席今天來到桃園市參加我的行動競選辦公室開箱活動，感謝張其祿、蔡壁如委員與 謝立功 秘書長都前來￼參與， 蘆竹區議員參選人的 黃國晏 來參加。 我的行動競選辦公室是由退役救護車改裝的行動專車，以「＃清廉快充、＃桃園要衝」為主題，這台桃園快衝車名為「＃清廉」號，將會到桃園十三區巡迴走透透，車上會帶著螢幕影像，到各區進行政見發表，也會有無線網路連線，可及時處理議題。 桃園快衝車「清廉」號設有車邊帳，也會攜帶辦公桌，走到哪裡就可以成為街邊市政府、街邊市議會，市民朋友若有問題，可直接與我交流，需要服務、改善、修改法規，都可透過這個服務模式完成。現在正 ＃募集好友中，希望大家一起來加入這個行動方案。 選舉不用花大錢，要解決市民問題，可以有各種方法，行動辦公室就是最簡單、便捷的方法，希望大家支持。,https://www.facebook.com/photo.php?fbid=630970031811648&set=a.505905507651435&type=3,,,Photos from 賴香伶's post,,,,,"1,308",2.26
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,20253,21674,2022-09-26 11:35:05 CST,2022-09-26,11:35:05,Photo,"1,302",1199,32,43,7,3,0,0,0,18,,-,0,0,0,N/A,https://www.facebook.com/100046959711590/posts/620337609541557,＃桃園工程問題多 需要能 ＃品質把關 的市府 桃園市政府的公共工程品質亂象不斷、傷害連連，不管是從八德運動中心、桃園運動中心游泳池到平鎮地下停車場崩塌，有工安問題、有災害狀況，施工品質不佳，市府整個過程讓人對所謂的五星執政大打折扣，面對檢證不堪一擊。 以他們追查多時的 ＃桃園國民運動中心游泳池，前年就出狀況，市府委由營運的救國團進行修繕，原本以為原本六十多萬元可以修好，後來發現有更大問題，經費漲到1520萬元，議會預算通過後撥下，但被黨產會以救國團是國民黨附隨組織擋住，這工程以緊急修復的限制招標作業，因為時間上拖過一年不符規定，被行政院公共工程委員會打消，今年重新招標後預算又再漲到二千多萬。 桃園區議員參選人 黃成峻 也說，桃園市政府在桃園區國民運動中心游泳池完工一年多後，才編列一千五百二十萬元預算「緊急修復」，遭行政院公共工程委員會發文打臉，直指桃園市新工處要「釐清有何緊急之情事已致無法以公開招標方式辦理」，桃園市政府又在九月二十日以兩千多萬元公開招標修復游泳池，從完工、驗收到修復經費暴漲，到底出了什麼問題？桃園市政府應該清楚說明，不要遮遮掩掩，應該把真相告訴桃園市民。 桃園市政府在這工程案沒有究責，承包廠商倒閉但有無繼續追償？對一開始就評估錯誤的採購程序是誰決定的？時間推託、讓預算暴漲，不只桃園區運動中心的游泳池有這問題，八德區運動中心所在的北景雲計畫案也是有類似狀況，整個預算從原本八億漲到十四億元，另外楊梅區公所興建工程基地不穩定抬升四十五公分，也要另增加改善經費九千多萬元。 鄭文燦市長不管外界怎麼稱讚，但這幾件工程問題只能對你豎倒拇指，如果這些都不究責、還要交給鄭運鵬接手，桃園市民能接受嗎？她承諾如擔任市長後，「五年內所有公共工程重新檢視一次，只要有不當增加預算或以各種手法技巧長胖預算，對相關人員依定追究到底」，要還桃園市民「一個能信任的市府，說到做到為品質把關的市府，而不是只是會開工剪綵的市府」。 ＃品質把關的市府 ＃能信任的市府 ＃讓認真的來,https://www.facebook.com/photo.php?fbid=620336779541640&set=a.505905507651435&type=3,,,Photos from 賴香伶's post,,,,,"1,302",2.25
賴香伶,HsiangLinLai,100046959711590,POLITICIAN,TW,改變政治需要有你，一起行動！,2019-12-01 14:43:46,18410,19929,2022-05-01 13:35:45 CST,2022-05-01,13:35:45,Photo,"1,302",1185,24,58,15,0,0,0,0,20,,-,0,0,0,N/A,https://www.facebook.com/100046959711590/posts/521664856075500,今天是五一勞動節，也是民眾黨台灣客家發展委員會的成立大會，柯主席親自出席，副市長黃珊珊也前來祝賀。 謝謝台大客家研究中心創辦人邱榮舉教授、桃園五楊聯誼會召集人梁定國邀集近多位桃園鄉親來參與盛會。中央大學王保鍵副教授、苗栗縣黨部主任委員邱正弘、台北苗栗同鄉會副會長傅瑞瑩三位願意擔任副主委。 客家青年動起來，身為客家新世代，#李元福、#陳仙祐、#李明釗、#林志學、#古子峰、#許子柔、#傅郁揚、#范姜奕凱、#羅靖為、#徐勝凌 #林冠年 多位青年代表ㄧ起站出來，發表好客青年大聲講，也分享自己記憶中及未來傳承文化的心聲。 也特別謝謝苗栗客家詩人林錫霞，在線上方式分享客語現代詩二首，描述阿嬤的神筊就是現代人的手機，講再多都免費，讓大家都會心一笑。 客家的傳承除了與過去連結，更要進入現代，賦予新意。客家精神代表著勤勞刻苦、努力開拓，選在五一勞動節這天，成立客家發委員會更具意義。,https://www.facebook.com/photo.php?fbid=521657872742865&set=a.505905507651435&type=3,,,Photos from 賴香伶's post,,,,,"1,302",2.25
