Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
蔣萬安,chiangwanan,100044398990795,PERSON,TW,"為了想再多做點什麼，一路走到現在
服務對象從一個團體到二個行政區
接下來，我會用心服務整座城市！",2015-03-31 13:05:48,306128,320368,2022-11-25 22:32:26 CST,2022-11-25,22:32:26,Photo,"16,132",15161,457,113,166,5,8,0,11,211,,-,0,0,0,N/A,https://www.facebook.com/100044398990795/posts/688862105937083,謝謝幫助萬安的社會領袖！ 謝謝力挺我的每位支持者！ 我們會跟 #市民頭家 一起攜手 帶領台北走出陰霾，走向陽光！ #6號蔣萬安 #我們約好了1126改變台北,https://www.facebook.com/photo.php?fbid=688857689270858&set=a.260821152074516&type=3,,,Photos from 蔣萬安's post,,,,,1.15
蔣萬安,chiangwanan,100044398990795,PERSON,TW,"為了想再多做點什麼，一路走到現在
服務對象從一個團體到二個行政區
接下來，我會用心服務整座城市！",2015-03-31 13:05:48,306128,320368,2022-11-25 21:47:00 CST,2022-11-25,21:47:00,Native Video,"43,976",36797,2113,768,2893,13,13,24,25,1330,owned,Yes,290058,303264,0,00:01:44,https://www.facebook.com/100044398990795/posts/688829552607005,舫亘，謝謝妳，我的牽手 看到太太在影片中侷促的忍著眼淚，跟我相約1126選後好好吃頓飯，我也紅了眼眶。 今天「＃2022蔣萬安奮戰勝選之夜」，太太錄了一段影片給我；舫亘說，「希望我成為台北市民的後盾，而家人會是我永遠的後盾。」 她的善良，柔化了政治場域的剛性線條；她的溫柔態度也感染了許許多多的市民。 深夜回到家，她永遠都微笑的問我吃飽沒？ 然後細膩的聽我傾訴，她用體諒掩蓋住對我的心疼，只因她支持我為民眾打拚的志向。 這部影片叫作《＃有一種愛，＃叫舫亘愛萬安》，世上何嘗不是有一種愛，叫萬安愛舫亘。 願我們夫妻一輩子攜手穿越千山萬水， 回首來時路，只有相守，只有笑容 ＃我們約好了 ＃1126改變台北,https://www.facebook.com/chiangwanan/videos/655418903041962/,,,,,,,,10.86
蔣萬安,chiangwanan,100044398990795,PERSON,TW,"為了想再多做點什麼，一路走到現在
服務對象從一個團體到二個行政區
接下來，我會用心服務整座城市！",2015-03-31 13:05:48,306128,320368,2022-11-25 19:00:28 CST,2022-11-25,19:00:28,Live Video Complete,"30,926",17296,10803,730,1556,18,52,24,77,370,crosspost,Yes,136236,150984,266149,02:59:17,https://www.facebook.com/100044398990795/posts/828033058251459,🎥【2022蔣萬安奮戰勝選之夜】直播中 一路走來，風風雨雨 明天過後，天將放晴 明天，我們手中的一票 選擇了光明而非黑暗 支持了正直而非謊言 擁護了善良而非側翼 我們才能留給下一代陽光燦爛的台北！ 台北需要陽光力量 讓我們全力奮戰，走出陰霾，走向陽光！ 時間：11/25 (五) 19:00-22:00 地點：台北市信義區基隆路一段52號 【捷運】 🚈南京三民站3號出口步行750公尺 🚈市政府站1號出口步行950公尺 【公車】 🚌基隆路口：203、205、276、605 東興路：46、257、277、279、612、藍10,https://www.facebook.com/chiangwanan/videos/828033058251459/,,,🎥【2022蔣萬安奮戰勝選之夜】直播中,,,,,3.18
蔣萬安,chiangwanan,100044398990795,PERSON,TW,"為了想再多做點什麼，一路走到現在
服務對象從一個團體到二個行政區
接下來，我會用心服務整座城市！",2015-03-31 13:05:48,306128,320368,2022-11-25 14:56:52 CST,2022-11-25,14:56:52,Photo,"15,449",13496,835,202,136,3,8,0,7,762,,-,0,0,0,N/A,https://www.facebook.com/100044398990795/posts/688577655965528,🤙我們約好了，就在今晚！不見不散！ #2022蔣萬安奮戰勝選之夜 台北隊集合！ 經過這段時間的奮戰，台北隊終於到了決戰時刻！ 如果差一點點，就要走四年岔路 如果稍微鬆懈，就會被邪惡反撲 為了孩子，我們要挺身而出 為了台北，一定要全力以赴 誠摯邀請您到現場為我打氣！ 讓我們一起吶喊，一起歡唱， 等到明天太陽升起，帶著「#印章、#身分證、#投票通知單」，大步跨出民主的步伐，用選票改變台北的未來！ 時間：11/25(五)19:00 地點：台北市信義區基隆路一段52號 🚈【捷運】 南京三民站3號出口步行750公尺 市政府站1號出口步行950公尺 🚌【公車】 基隆路口：203、205、276、605 東興路：46、257、277、279、612、藍10 讓我們一起奮戰、贏得勝選、迎接陽光！ #6號蔣萬安 #台北隊全體集合 #我們約好了,https://www.facebook.com/photo.php?fbid=688575885965705&set=a.260821152074516&type=3,,,,,,,,1.1
蔣萬安,chiangwanan,100044398990795,PERSON,TW,"為了想再多做點什麼，一路走到現在
服務對象從一個團體到二個行政區
接下來，我會用心服務整座城市！",2015-03-31 13:05:48,306128,320368,2022-11-25 13:58:32 CST,2022-11-25,13:58:32,Live Video Complete,"11,099",6375,3692,204,586,3,16,1,17,205,owned,Yes,38369,39498,0,01:48:20,https://www.facebook.com/100044398990795/posts/1454591521728755,🎥【萬安台北出運行】車隊掃街直播中 14：00 —— #台北12區－下半場 萬安車隊繼續出發 台北隊的朋友們看到我請給我一個6！ 光明路213號→大業路→承德路七段→承德路六段→民權西路→延平北路三段→酒泉街→重慶北路→忠孝西路→中華路→中華路一段182號 →艋舺大道→萬大路→西藏路→三元街→和平西路→和平東路→金山南路→信義路→光復南路→忠孝東路→忠孝東路二段121巷→臨沂街3巷→新生南路→【市民基地】 #我們約好了活動連結請見留言區 #你加台北就是無限 #6號蔣萬安,https://www.facebook.com/chiangwanan/videos/1454591521728755/,,,【萬安台北出運行】萬安約定號掃街趣——#台北12區－下半場,,,,,1.14
蔣萬安,chiangwanan,100044398990795,PERSON,TW,"為了想再多做點什麼，一路走到現在
服務對象從一個團體到二個行政區
接下來，我會用心服務整座城市！",2015-03-31 13:05:48,306128,320368,2022-11-25 09:00:31 CST,2022-11-25,09:00:31,Live Video Complete,"12,219",6513,4660,261,526,6,14,2,20,217,crosspost,Yes,40847,42366,44316,03:05:26,https://www.facebook.com/100044398990795/posts/800627311031059,🎥【萬安台北出運行】車隊掃街直播中 09：00 —— #台北12區－上半場 投票進入倒數24小時 萬安車隊從市民基地出發 來和各區鄉親好友一起約定1126投票去！ #路線 【市民基地】→新生南路一段→羅斯福路→羅斯福路五段170巷→萬隆街→羅斯福路六段→萬慶街→景福街→景隆街→興隆路二段→興隆路二段203巷→萬邦隧道→福興路63巷→福興路→興隆路二段→辛亥路→基隆路→信義路→松智路→莊敬路391巷11弄→【陳永德服務處】→松仁路→信義路→松德路→松山路→忠孝東路六段→玉成街→同德路→東新街→東新街170巷→福德街→福德街373巷→福德街170巷→東新街→昆陽街→向陽路→南港路→三重路→南湖大橋→康寧路三段→成功路五段→陽光街→瑞光路→民權東路六段→民權大橋→民權東路五段→三民路→三民路35巷→延壽街330巷7弄→健康路185巷→健康路→南京東路→復興北路→復北地下道→大直橋→北安路→北安路554巷→明水路581巷→樂群二路→敬業三路→北安路→自強隧道→故宮路→至善路→福林路→中正路→中山北路→福林橋→忠誠路→天母東路→天母西路→石牌路二段→東華街二段→公館路→磺港路→光明路213號 #我們約好了活動連結請見留言區 #你加台北就是無限 #6號蔣萬安,https://www.facebook.com/chiangwanan/videos/800627311031059/,,,【萬安台北出運行】萬安約定號掃街趣——#台北12區,,,,,1.26
蔣萬安,chiangwanan,100044398990795,PERSON,TW,"為了想再多做點什麼，一路走到現在
服務對象從一個團體到二個行政區
接下來，我會用心服務整座城市！",2015-03-31 13:05:48,305459,319681,2022-11-24 18:45:22 CST,2022-11-24,18:45:22,Live Video Complete,"11,869",6796,3917,315,604,5,8,5,21,198,owned,Yes,40360,41951,0,01:59:01,https://www.facebook.com/100044398990795/posts/915534292769779,🎥【萬安台北出運行】車隊掃街直播中 18：30 —— #大安 #信義 萬安車隊晚間來到大安區、信義區🛻 歡迎鄉親好友跟我比6打招呼！ 🤙 #路線 信義路二段156號→永康街→金華街→金華街183巷→金山南路二段31巷→麗水街→金華街→青田街→溫羅汀→泰順街→羅斯福路三段283巷→羅斯福路三段→師大路→和平東路一段→和平東路二段107巷→建國南路二段151巷→信義路134巷→建國南路二段69巷→復興南路二段→瑞安街→復興南路二段148巷→復興南路二段→辛亥路二段→辛亥路二段171巷→復興南路二段→信義路四段→大安路二段→四維路170巷→安和路二段171巷→安和路二段→信義路四段→大安路二段→四維路170巷→安和路→信義路四段→莊敬路→松仁路→吳興街→吳興街281巷→吳興街→吳興街225巷→松智路→松壽路→松仁路→永吉路30巷→永吉路30巷101弄→松信路→虎林街120巷→忠孝東路五段295巷→忠孝東路五段295巷2弄→忠孝東五段423巷→永吉路→松山路→松隆路327號 #我們約好了活動連結請見留言區 #你加台北就是無限 #6號蔣萬安,https://www.facebook.com/chiangwanan/videos/915534292769779/,,,【萬安台北出運行】萬安約定號掃街趣——#大安 #信義,,,,,1.22
蔣萬安,chiangwanan,100044398990795,PERSON,TW,"為了想再多做點什麼，一路走到現在
服務對象從一個團體到二個行政區
接下來，我會用心服務整座城市！",2015-03-31 13:05:48,305459,319681,2022-11-24 14:27:22 CST,2022-11-24,14:27:22,Live Video Complete,"14,379",7993,5042,327,701,9,19,7,27,254,owned,Yes,57969,59886,0,02:40:48,https://www.facebook.com/100044398990795/posts/670662471254512,14：30 —— #內湖 #南港 （上午場行程因為民眾冒雨而延長，下午場延後到14:30開始！） 萬安車隊下午場前進「內湖、南港」🛻 歡迎鄉親好友跟我比6打招呼！ 🤙 #路線 【內湖區後援會】→內湖路一段→西康里辦公處→文湖街→環山路一段→內湖路一段→湖濱里辦公處→金龍路→成功路四段→【李明賢競選總部】→成功路三段→民權東路六段→【游淑慧競選總部】→民權東路六段280巷→葫洲里辦公室 →康寧路三段56巷→南湖里辦公處→康寧路三段70巷→民權東路六段296巷→民權東路六段→成功路五段→康湖路→康湖隧道→康樂街→【吳世正競選總部】→東湖路→康寧路三段→南湖大橋→三重路→南港路一段→研究院路一段→研究院路二段70巷→【李彥秀競選總部】→研究院路二段84巷→研究院路二段→忠孝東路七段→【闕枚莎競選總部】→昆陽街157巷→東新街→東新街170巷→福德街→仁福里辦公處→成福路→成福里辦公處、鴻福里辦公處→同德路85巷→萬福里辦公處→東新街64巷→東新街→忠孝東路六段→向陽路→南港路二段→南港路一段→南港路一段277巷→市民大道八段→【南港區後援會】 #我們約好了活動連結請見留言區 #你加台北就是無限 #6號蔣萬安,https://www.facebook.com/chiangwanan/videos/670662471254512/,,,【萬安台北出運行】萬安約定號掃街趣——#內湖 #南港,,,,,1.48
蔣萬安,chiangwanan,100044398990795,PERSON,TW,"為了想再多做點什麼，一路走到現在
服務對象從一個團體到二個行政區
接下來，我會用心服務整座城市！",2015-03-31 13:05:48,305459,319681,2022-11-24 08:57:57 CST,2022-11-24,08:57:57,Live Video Complete,"14,675",7080,6238,328,742,10,16,4,20,237,crosspost,Yes,45752,49254,51475,04:23:10,https://www.facebook.com/100044398990795/posts/5065879373513484,- 🎥【萬安台北出運行】車隊掃街直播中 09：00 —— #大安 #文山 萬安台北隊上午來到大安區、文山區 🛻 歡迎台北隊的夥伴和我一起比6打招呼🤙 #路線 【市民基地】→新生南路一段→羅斯福路四段→和平東路一段→金山南路二段→信義路二段→永康街→金華街→金華街164巷→潮洲街→金山南路一段→和平東路一段→安和路二段→安和路171巷→復興南路二段151巷→復興南路二段→和平東路二段→建國南路二段→忠孝東路三段→復興南路一段→瑞安街23巷→大安路二段→市民大道四段→忠孝東路四段223巷→仁愛路四段→光復南路→【陳錦祥議長總部】→通化街→樂利路→和平東路三段→和平東路三段308巷→樂業街→和平東路三段228巷→和平東路三段→安居街→樂業街→臥龍街151巷→辛亥路三段→興隆路三段→忠順街一段→木新路三段310巷→木新路三段→指南路一段→道南橋→指南路二段→萬壽路→ 秀明路二段→木柵路四段→萬芳路→萬和街→萬美街一段→萬安街16巷→萬安街→萬美街一段→和平東路四段→木柵路四段→木新路一段→永安街22巷→保儀路→木柵路三段→木柵路一段76巷→和興路→木柵路一段→景興路→景後街→景興路282巷→景文街→羅斯福路五段→興隆路一段→景興路→景中街→景華街22巷→景華街→興隆路二段→興業區民活動中心 #我們約好了活動連結請見留言區 #你加台北就是無限 #6號蔣萬安,https://www.facebook.com/chiangwanan/videos/5065879373513484/,,,【萬安台北出運行】萬安約定號掃街趣——#大安 #文山,,,,,1.51
蔣萬安,chiangwanan,100044398990795,PERSON,TW,"為了想再多做點什麼，一路走到現在
服務對象從一個團體到二個行政區
接下來，我會用心服務整座城市！",2015-03-31 13:05:48,304951,319156,2022-11-23 22:39:27 CST,2022-11-23,22:39:27,Photo,"13,097",11861,743,118,121,4,3,0,7,240,,-,0,0,0,N/A,https://www.facebook.com/100044398990795/posts/687191519437475,【 ＃萬安台北出運行 Day2 】中正萬華士林北投 太太舫亘前幾天為萬華人抱屈：「#萬華不是破口」；實際上，萬華不僅不是破口，甚至是幫助台北抵禦疫情的前線。 今天上午「萬安台北出運行」車隊前往中正、萬華，我向疫情期間承受最大壓力的居民們揮手問安，是懇託，也是感謝！ 未來我要投注更大心力，推動中正萬華老城翻新，才能報答居民們守護台北的人情。 車隊下午前往士林、北投，這裡是台北觀光重鎮，許多商家及就業人口在疫情期間受苦了！ 振興經濟的任務已經迫在眉睫！ 郝龍斌前市長規劃的「＃北投士林科技園區」即將啟用，這不僅會帶動士北產業崛起，也可以紓緩內科的交通壓力，但周邊的交通配套要完善，不能造成下一個塞車熱點。 向民眾揮手的空檔，我仔細盤點道路跟市容， 我會做好準備，選完隔天就上工！ #6號蔣萬安 #明天的車隊行進路線請見留言區（大安文山內湖南港） #台北隊全體集合,https://www.facebook.com/photo.php?fbid=687188669437760&set=a.260821155407849&type=3,,,Photos from 蔣萬安's post,,,,,-1.08
