Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,263747,282312,2022-06-14 12:30:00 CST,2022-06-14,12:30:00,Photo,"1,190",1110,49,19,4,0,1,0,1,6,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/576434403843819,過去下雨天、梅雨季，團隊心情總是跟著雨勢起起伏伏。2015年起我們持續進行潛勢調查，套疊歷年淹水紀錄，盤整出65個易積水熱點，裝設智慧感測器，搭配監視器，積水實況一把抓！ 這位是我們積水守門員林豐洲科長，大雨來襲他就會在智慧防汛系統前，24小時監控城市地下道與易積水點。積水達標，系統智慧提醒，即時掌握、即時排除。 ＃區域排水 ＃動力抽水 ＃智慧防汛 ＃治水三隻箭,https://www.facebook.com/photo.php?fbid=576434380510488&set=a.527058018781458&type=3,,,,,,,,-9.58
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,263747,282312,2022-06-14 14:35:20 CST,2022-06-14,14:35:20,Photo,753,707,12,18,4,2,1,1,2,6,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/576482323839027,"配合中央政策，住宿式機構中的住民、工作人員，將依規定定期實施公費快篩，如有快篩陽性，機構需與專責醫療院所視訊診療並投藥，相關規定如圖表。 新竹市今（14）日新增1,155名確診個案，今（111）年以來累積53,357名確診個案，目前累積居家照護者為9,374人、居家隔離者為906人。",https://www.facebook.com/photo.php?fbid=576482263839033&set=a.527058018781458&type=3,,,Photos from 林智堅's post,,,,,-15.14
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,263747,282312,2022-06-14 19:04:11 CST,2022-06-14,19:04:11,Photo,"1,403",1314,43,18,19,0,0,1,1,7,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/576598367160756,新竹市早療中心感官教室「白屋」開箱，帶孩子體驗滿天星斗！ 投影天花板讓孩子有如置身星空、海洋，超療癒！還有音樂踏墊、聲控牆，提供視覺、聽覺、觸覺的感官刺激，為早療孩子的發展打好基礎。 ＃新竹市早療中心 ＃照顧每一個孩子,https://www.facebook.com/photo.php?fbid=576598353827424&set=a.527058028781457&type=3,,,,,,,,-8.12
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,263817,282389,2022-06-15 09:19:03 CST,2022-06-15,09:19:03,Photo,"1,633",1494,87,24,17,3,0,0,1,7,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/577054463781813,「警察背背，扛起這座城市」 今天看到波麗士大人了嗎？他們可能正在太陽下指揮交通、可能正在巡邏，全年無休守護這座城市，今天615警察節，一起對他們說，「警察節快樂」！ 今(6/15)起到週日(6/19)，警察與同行眷屬遊新竹市立動物園免門票，一起為英雄充電！ ＃615警察節 ＃一人一句 ＃為警察加油打氣,https://www.facebook.com/photo.php?fbid=577054450448481&set=a.527058018781458&type=3,,,,,,,,-6.98
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,263817,282389,2022-06-15 12:29:00 CST,2022-06-15,12:29:00,Photo,"1,465",1357,71,19,9,2,0,0,1,6,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/577144320439494,午安，食飽未？辛苦工作一上午，記得幫自己加菜，我們幫長輩加菜！ 吃得好、不會老，就算家人小孩去上班，爺奶的午餐也要吃得營養健康，我們的共餐食材補助，7/1起將從開辦以來的35元提高到70元，補助翻倍，食物美味，健康加倍。 ＃共餐食堂 ＃供餐不共餐,https://www.facebook.com/photo.php?fbid=577144307106162&set=a.527058018781458&type=3,,,,,,,,-7.78
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,263817,282389,2022-06-15 14:00:05 CST,2022-06-15,14:00:05,Photo,929,847,25,33,7,3,1,1,2,10,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/577187487101844,"下週一（6/20）起，長輩第四劑施打專案，施打站加開，隨到隨打！呼籲長輩，只要符合資格就來打，增加抵抗力！ 中正市場施打站、慈濟施打站強勢回歸，要為長輩施打第四劑！提醒65歲以上長輩，第三劑打滿5個月，都可以來接種。記住口訣，一三五莫德納，二四BNT，可以自行選擇疫苗前來施打站施打。 今日（6/15）新竹市新增1,227名確診個案，今年已累積54,584名確診個案；目前共9,815人居家照護 ，另有2,063人居家隔離中。",https://www.facebook.com/photo.php?fbid=577187440435182&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-12.27
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,263817,282389,2022-06-15 19:00:02 CST,2022-06-15,19:00:02,Photo,"3,967",3036,115,56,9,712,29,2,2,6,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/577313173755942,驚見怪獸之王哥吉拉！這麼大的烏龜，是阿嬤養大的嗎？(開玩笑的) 今天接獲民眾通報，這隻大鱷龜出現在客雅溪，體重破70公斤，長120公分，同仁們好不容易才將它捕獲，目前暫時在我們動物園休息觀察，請大家放心！ 鱷龜霸氣、兇猛的習性吸引不少人飼養，但其實它咬合力驚人，可輕易咬碎獵物。呼籲大家，飼養前三思，飼養後不要棄養，不僅會破壞生態，也可能造成危險！,https://www.facebook.com/photo.php?fbid=577313150422611&set=a.527058028781457&type=3,,,,,,,,-2.87
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,263817,282389,2022-06-15 23:59:41 CST,2022-06-15,23:59:41,Status,"9,007",4847,456,66,33,684,2,2736,41,142,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/577480683739191,今天深夜發生了一起讓人痛心的火災。 夜間10點，東大路一段與中央路口發生二級火警，我們立即出動25輛救災、救護車輛，並派遣超過160位消防、警察、義消同仁展開搶救行動。 初步了解火警成因，疑為家庭爭吵所釀成的憾事，檢警皆已到現場指揮，全案朝縱火刑事案件偵辦。 我已責成市政府相關局處，務必要第一時間支援家屬安置與後續的生活支持，並全力協助安排喪葬事宜。,,,,,,,,,3.26
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,263884,282459,2022-06-16 14:31:12 CST,2022-06-16,14:31:12,Photo,"1,244",1164,25,24,9,1,1,1,3,16,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/577891230364803,"今日（6/16）新竹市新增1,245名確診個案，今年已累積55,829名確診個案；目前共10,336人居家照護 ，另有2,213人居家隔離中。 為了照顧長輩、鼓勵接種疫苗，65歲以上長輩前往施打站可打55688免費搭小黃。 另有復康巴士、到宅施打等服務，歡迎符合資格長輩多加利用。",https://www.facebook.com/photo.php?fbid=577891107031482&set=a.527058018781458&type=3,,,Photos from 林智堅's post,,,,,-9.16
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,263884,282459,2022-06-16 18:00:05 CST,2022-06-16,18:00:05,Status,"10,596",6512,323,35,108,28,4,2189,12,1385,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/577981307022462,昨晚是一個漫長的夜。 這場火災，釀成無法挽回的憾事。昨晚現場煙霧迷漫的景象與味道，仍在我心頭難以忘懷，消防同仁努力搶救、全身大汗，盡力了。我們能做的是陪家屬一起面對，面對失去的沉痛與不捨。 家屬的生活要繼續，送逝者走完最後一段路。 昨晚得知受困民眾罹難時，民政處便立即聯繫葬儀商業同業公會，請葬儀社協助接體。檢察官完成相驗程序後，今早到現場迎魂，目前在羽化館設置靈堂。相關的殯葬設施規費，將由市府負責。後續的安葬程序，我們會尊重家屬的決定，全程協助，願逝者安息。 針對家屬的安置及生活協助，昨晚社會處的社工同仁在第一時間到達現場進行關懷，提供緊急生活慰問金，並且安排短期住宿的旅館，讓家屬能夠好好休息。今天也全程陪同家屬到殯葬管理所協助生活事宜。逃生時，屋主的手機跟眼鏡都遺落在家中，今天也協助屋主重新辦理手機門號及眼鏡，方便生活聯繫。 我們同時聯繫心理衛生中心，將提供家屬後續身心的協助。若未來家屬有居住上的需求，我們也會依家屬意願進行協助。 今天上午新竹地檢署檢察官率同警察與消防單位完成現場採証與鑑識後，都發處也會同新竹市建築師公會到現場進行勘查，認定房屋有危險疑慮。經與屋主達成共識，將由市政府進行拆除。 我們會盡全力陪伴家屬度過這段辛苦的時間，願逝者安息，生者節哀。,,,,,,,,,3.84
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,263884,282459,2022-06-16 20:18:54 CST,2022-06-16,20:18:54,Photo,"29,783",20500,1886,185,239,108,29,186,16,6634,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/578050597015533,我確診了，讓大家擔心了！收到許多朋友的訊息或電話，感謝大家的關懷，未能一一回覆大家的關心，尤其喉嚨說話不太舒服，還請朋友們原諒。 昨夜的大火著實令人心痛，但名譽和團隊一直是我高度重視的。即使在這樣的狀況下，仍有必要捍衛自己和市府團隊的名譽，對惡意抹黑做出澄清。 昨天那場大火奪走八位市民的生命，這樣的悲劇令人難過，市府從昨晚到現在依然正在全力調查當中，同時也協助家屬進行安置以及後事的處理，不過媒體名嘴試圖利用這場悲劇成為政治攻擊的工具，令人感到遺憾痛心。 現場也有大批媒體記者，也都知道我幾點現場進行指揮，我們都知道火災的嚴重性，一刻也不能延誤，我自己也知道除了現場救火的任務，還有其他局處支援的任務。非常遺憾，在家屬的悲痛還沒撫平之時，我們還需要花更多時間去證明相關的謠言與抹黑，要請大家協助澄清，避免造成二度的傷害。 【昨晚的時間序】 10:09 消防局接獲民眾火警報案 10:12 消防局同仁抵達現場（依據新竹市災害報告單修正為12分） 10:23 接獲消防局長彙整通報火場資訊 10:25 市長電話指示各局處如民政、警察、社會、行政出發前往現場支援 10:37 市長聯繫隨扈備車前往火災現場 10:44 市長座車抵達官邸 10:48 市長抵達火災現場 11:59 臉書發文報告現場狀況 12:41 搶救行動結束離開現場,https://www.facebook.com/photo.php?fbid=578050557015537&set=a.527058018781458&type=3,,,Photos from 林智堅's post,,,,,2.61
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,264154,282733,2022-06-17 14:00:23 CST,2022-06-17,14:00:23,Photo,"1,368",1228,80,36,8,2,1,0,2,11,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/578601166960476,"即日（6/17）起，5-11歲兒童第二劑疫苗開放診所預約施打！守護孩子，符合資格就來打！ 5-11歲兒童只要第一劑打滿4週，現在都可以到指定診所電話預約施打疫苗。7/4（一）起，啟動兒童疫苗二劑施打專案，符合資格的孩子都可以到疫苗施打站接種。 提醒家長，依指揮中心建議，兒童基礎劑不建議混打。若3個月內曾經確診，確診滿3個月後才可施打。 今日（6/17）新竹市新增976名確診個案，新竹市今年已累積56,805名確診個案；目前共8,723人居家照護 ，另有2,261人居家隔離中。",https://www.facebook.com/photo.php?fbid=578598770294049&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-8.33
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,264382,282955,2022-06-18 13:59:44 CST,2022-06-18,13:59:44,Photo,"1,220",1089,84,22,10,1,1,0,2,11,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/579346170219309,"下週我們的施打站啟動 ＃長輩專案，一共三站為老大人服務！ 主要服務65歲以上、55歲以上原民長輩，任一劑都可以打。接種第三劑滿五個月的長輩，可施打第四劑。 出發前記住口訣，一三五莫德納，二四BNT，選好種類就來打！ 今日（6/18）新竹市新增888名確診個案，今年已累積57,693名確診個案；目前共8,380人居家照護 ，另有2,011人居家隔離中。",https://www.facebook.com/photo.php?fbid=579346100219316&set=a.527058018781458&type=3,,,Photos from 林智堅's post,,,,,-9.34
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,264382,282955,2022-06-18 18:06:05 CST,2022-06-18,18:06:05,Photo,"54,309",44364,4550,839,540,94,189,31,127,3575,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/579452416875351,責任來了 勇於承擔 今天，民進黨選對會肯定新竹市過去8年來的蛻變與躍升，建議徵召我參選2022的桃園市市長。一直以來，我始終認為個人的事小，團隊的事情重要，球來了我就接，我將全力以赴。 回顧2014年，當時的 蔡英文 Tsai Ing-wen主席問我：「智堅，你來選新竹市長好不好?」我毫不猶豫的跟主席說：「主席覺得我可以，我就選。」就這樣，開啟我人生的奇幻之旅。 過去這8年，新竹整個改頭換面，不再是被路過的城市。新竹市，重新找回光榮感。在中央政府的全力支持，以及45萬新竹市民的打拼之下，我們躍上國際的舞台，擦亮城市的品牌，新竹讓全台灣甚至世界刮目相看，廣大鄉親都以身為新竹人為榮。 在廣大市民與蔡政府的支持之下，特別是市府團隊上下戮力奮鬥，我們陸續完成許多談了10幾年，甚至幾10年都沒做到的任務。包括：打通公道三、新闢竹科X、設置兒童醫院、新建市立棒球場…等等。我們透過設計力導入公共建設，翻轉新竹，無論是進擊的公園、步行城市、微笑水岸、新校園運動、總圖、兒童探索館，都在這將近8年不算長的日子，按部就班耕耘，如雨後春筍般收穫。 我們也爭取到五楊高架向南延伸、新竹環狀輕軌，以及新竹大車站等影響這座城市未來幾10年發展的重大建設，這些成就與願景，將會在新的市長帶領之下持續推進。 我要特別感謝 蔡英文 Tsai Ing-wen總統、 賴清德副總統、 蘇貞昌院長及 柯建銘總召的支持，讓這些改變可以成真，為市民帶來幸福的生活。 為了家鄉發展更美好，為了回報市民的託付，我不斷提醒自己也確實努力著，把1天當2天用，要用盡全力去拚，義無反顧建設自己的家鄉。 我求學、服役、工作、成家立業都在新竹，40幾年來，我都沒有離開自己的故鄉，擔任市長2733天，我都戰戰兢兢，不敢辜負市民對我的期待，面對即將離開愛護我的鄉親，以及長期養育我的土地，我著實感到不捨，也覺得抱歉。 新竹是許多人圓夢的城市，他們離開故鄉來到新竹，為了夢想努力打拼著，但還是懷念故鄉的美、故鄉的人，前陣子我經常經過熟悉的街道、山邊或海角，都多看了一眼，但我告訴自己，不要因為不捨而傷了志氣，從新竹到桃園爭取服務，可以為自己和自己的家鄉展開新的一頁，桃園+新竹讓我們彼此更有力量，壯大彼此，也壯大台灣。 桃園新竹早在日治時期就是共同生活圈，曾隸屬同一個行政區，兩地不管是產業、就業還是常民文化，迄今仍緊密相連。我和 鄭文燦市長也密切合作，無論是市政的交流、科技廊帶的串連，到這2年來防疫及抗旱的聯合作戰，桃園-新竹都相互扶持。 我天性比較浪漫、樂觀，總是不斷尋找夢想、不畏懼挑戰，總是希望可以為眾人創造更多美好。我願意帶著過去8年學習、累積的經驗，到我太太成長的家鄉，奉獻自己、服務桃園。,https://www.facebook.com/photo.php?fbid=579452366875356&set=a.527058028781457&type=3,,,,,,,,4.76
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,265597,284185,2022-06-19 14:02:40 CST,2022-06-19,14:02:40,Photo,"1,440",1284,92,28,11,3,3,1,3,15,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/580140290139897,"就是明天，長輩第四劑專案啟動！提醒長輩，收到通知就來打！ 一三五莫德納，二四輝瑞疫苗，三站疫苗施打站都有開站服務！我們還有提供「疫苗計程車」及「復康巴士」的貼心接送服務，有需要的民眾歡迎多加利用！ 今日（6/19）新竹市新增1,008名確診個案，新竹市今年已累積58,701名確診個案；目前共8,330人 居家照護 ，另有1,786人居家隔離中。",https://www.facebook.com/photo.php?fbid=580139763473283&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-7.92
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,265597,284185,2022-06-19 19:02:14 CST,2022-06-19,19:02:14,Photo,"6,738",6176,430,47,33,6,2,1,5,38,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/580299326790660,雖然在隔離中，腳步還是停不下來，尤其看到同仁傳來這些照片，非常振奮！掛上路牌，「公道三路」4個字，新竹人等了30年，這條路就要成真了。 整合路牌、紅綠燈、電線到同一電桿，搭配調整延平路、經國路、竹光路的號誌與標線，這裡的交通將有全新的面貌。 謝謝施工團隊協助，施工造成的不便，也跟附近居民說聲感謝與抱歉。最後進度，我們加緊腳步，給市民一條安全回家的路！ ＃小知識 ＃其實還有公道一二四 ＃你們知道在哪裡嗎,https://www.facebook.com/photo.php?fbid=580273713459888&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-1.69
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,266036,284613,2022-06-20 09:18:02 CST,2022-06-20,09:18:02,Photo,"5,855",5527,201,27,34,28,1,0,4,33,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/580741703413089,剛剛地震搖了好一陣子！市民們都還好嗎？ 中央氣象局快訊指出，就在剛剛09:05左右發生顯著有感地震，芮氏規模6.0，震央位於花蓮光復鄉。 市民朋友有緊急需求可撥打119或1999市民服務專線。 #一切平安,https://www.facebook.com/photo.php?fbid=580741440079782&set=a.527058028781457&type=3,,,,,,,,-1.95
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,266036,284613,2022-06-20 12:13:24 CST,2022-06-20,12:13:24,Photo,"2,403",2239,108,18,14,3,4,0,3,14,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/580835266737066,新竹市警察局登錄歷史建築！保存官廳街都市紋理，新竹都市治理史中最重要的歷史街角。 87歲的新竹市警察局，正式成為新竹市第30處歷史建築。莊重氣派的圓弧立面，與新竹州廳、市議會、原新竹地院相望，是日治時期新竹最重要的治理中心。這樣的都市紋理，也一直延續到今天。 這樣的歷史街角，在新竹有很多，常常一個轉身，就像坐上時光機。這也是我們保存歷史的原因，讓後人不會忘記城市的樣貌，永遠記得故鄉的故事。 ＃新竹警察署廳舍 ＃歷史建築,https://www.facebook.com/photo.php?fbid=580833676737225&set=a.527058028781457&type=3,,,,,,,,-4.74
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,266036,284613,2022-06-20 14:37:02 CST,2022-06-20,14:37:02,Photo,"1,481",1320,122,19,7,2,1,0,1,9,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/580894036731189,"慢慢來、帶健保卡小黃卡來，65歲以上長輩，6/30前來打疫苗，都可以領到500元加碼禮券還有兩劑快篩喔。 出發前記住口訣，一三五莫德納，二四BNT，選好種類就來打！ 今日（6/20）新竹市新增674名確診個案，今年已累積59,375名確診個案；目前共7,708人居家照護 ，另有1,767人居家隔離中。",https://www.facebook.com/photo.php?fbid=580893976731195&set=a.527058018781458&type=3,,,Photos from 林智堅's post,,,,,-7.7
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,266036,284613,2022-06-20 19:07:01 CST,2022-06-20,19:07:01,Photo,"4,026",3690,262,25,13,2,5,1,5,23,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/581016310052295,大家猜到這是什麼了嗎？ 這是我們西大路地下道最指標的「格子樑」，裝上施工鷹架，一格一格修復中，期待它完美變身。 謝謝很多好朋友關心我的身體狀況，大家不要擔心，雖然我確診了，但市政的腳步會繼續向前。 今天 沈慧虹副市長帶著團隊前往視察，感謝施工團隊與市民合作，我們的工程進度超前，早日給市民一條安全上下班的路。 ＃西大路地下道 ＃交通管制造成不便 ＃請見諒,https://www.facebook.com/photo.php?fbid=581016246718968&set=a.527058018781458&type=3,,,Photos from 林智堅's post,,,,,-2.83
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,266036,284613,2022-06-20 20:26:18 CST,2022-06-20,20:26:18,Photo,"6,798",5640,374,22,51,4,10,4,3,690,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/581057416714851,#小智確診日記 #今晚九點準時開始 想跟大家分享確診的經驗，也聊聊最近大家關心的話題。,https://www.facebook.com/photo.php?fbid=581057276714865&set=a.527058028781457&type=3,,,,,,,,-1.68
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,266036,284613,2022-06-20 21:00:10 CST,2022-06-20,21:00:10,Live Video Complete,"3,819",2169,887,44,312,4,11,7,13,372,owned,Yes,44491,44998,0,00:29:02,https://www.facebook.com/100044317932312/posts/3187191071497212,#小智確診日記 想跟大家分享確診的經驗，也聊聊最近大家關心的話題。,https://www.facebook.com/taiwango0527/videos/3187191071497212/,,,小智確診日記,,,,,1.5
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,266202,284775,2022-06-21 12:00:35 CST,2022-06-21,12:00:35,Photo,"5,091",4871,134,33,26,1,5,1,2,18,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/581539326666660,夏至！趁著夏天的開始，抓住荔枝產季的尾巴，消暑一下吧！ 新竹的荔枝是全台灣產地最北、產季最晚的荔枝，酸酸甜甜的好滋味，一吃就停不下來！ 今年因為天候的關係，產量只有往年的3成，大家一起用新台幣支持農友，把好吃的新竹荔枝帶回家吧！ ＃線上購買連結看留言 ＃還有開放入園採果體驗喔,https://www.facebook.com/photo.php?fbid=581537196666873&set=a.527058028781457&type=3,,,,,,,,-2.24
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,266202,284775,2022-06-21 14:00:02 CST,2022-06-21,14:00:02,Photo,"1,354",1236,65,38,6,1,0,1,1,6,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/581593266661266,"長輩第四劑持續施打中！出發前記住口訣，一三五莫德納，二四BNT，選好種類就來打！6/30前來接種，還可以領500元禮券跟兩劑快篩！ 中央流行疫情指揮中心昨日宣布，放寬旅行業團體旅遊防疫措施，若旅客未打滿3劑疫苗，可用48小時內快篩陰性證明代替。 今日（6/21）新竹市新增945名確診個案，今年已累積60,320名確診個案；目前共7,562人居家照護 ，另有1,812人居家隔離中。",https://www.facebook.com/photo.php?fbid=581593216661271&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-8.42
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,266202,284775,2022-06-21 19:40:00 CST,2022-06-21,19:40:00,Photo,"4,603",4088,121,13,23,2,9,0,2,345,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/581758973311362,在這間會議室開了上千次的會，這樣開的，還是第一次。 下午視訊跟團隊開了馬拉松會議，謝謝同仁們互相合作，長輩與兒童疫苗專案，以及各項市政一切順利。 確診第五天，前幾天有較明顯的發燒、昏沉，現在除了咳嗽、喉嚨痛之後，並沒有太嚴重的症狀，請大家放心。也呼籲大家及早打疫苗，打好打滿，隨時注意身體狀況喔！ ＃視訊工作 ＃workfromhome,https://www.facebook.com/photo.php?fbid=581758773311382&set=a.527058028781457&type=3,,,,,,,,-2.48
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,266247,284818,2022-06-22 12:12:03 CST,2022-06-22,12:12:03,Photo,"4,304",3905,146,115,114,0,2,1,1,20,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/582277663259493,超萌幼幼班毛孩開放認養，快來帶他們回家！棕黃色的「小乖」超親人、超可愛！最喜歡趴在人的身上撒嬌。 春天正值幼犬繁殖期，經過3個月的照顧，動保所安置的20隻幼犬開放領養！動保所也會提供免費驅蟲、疫苗注射及節育手術的服務，鼓勵大家領養代替購買！ ＃新竹市動保所 ＃幼幼班毛孩 ＃怎麼這麼可愛,https://www.facebook.com/photo.php?fbid=582277439926182&set=a.527058028781457&type=3,,,,,,,,-2.65
