Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
張善政,SanCheng624,100044377241488,PERSON,TW,一輩子都是做事的人，只知道把事情做好，無論在任何職務上。,2018-06-11 14:54:18,140904,155430,2022-06-19 11:31:16 CST,2022-06-19,11:31:16,Photo,"16,364",13365,1486,298,71,7,34,1,10,1092,,-,0,0,0,N/A,https://www.facebook.com/100044377241488/posts/767189161436985,恭喜新竹林智堅市長獲得徵召，代表民進黨參選桃園市長。我個人不會對他做任何人身攻擊，希望這次選舉變成一個典範的君子之爭。 有一位曾在綠營擔任官的好友告訴我，民進黨是全世界最會選舉的政治機器，他們會運用各種力量來對付我。他善意告訴我，皮要繃緊一點，因為我的競選對手不只是林智堅，更是蔡英文總統、民進黨，乃至國家機器的全部力量。 這位朋友很替我憂心，他認為我是科技專業、學者出身，雖然當過科技政委、科技部長及行政院副院長、院長等職務，也和韓國瑜先生搭檔選過副總統，但畢竟對民進黨選舉厲害的「技術」及「非我族類，其心必異」的鬥爭手法不夠瞭解。加上我個人風格較斯文、作風太君子，被欺負了還不生氣等等，都可能會吃虧。 我除了感謝他的善意提醒外，也告訴他及其他關心未來選情的朋友，我當然知道，參與桃園市長選舉，勝選與否，不只是個人的勝負或國民黨的成敗，而是關係著桃園市，這個「國門之都」，在未來的數位時代中，能否以科技創新、綠色永續、人文關懷邁向國際、為年輕人開拓新的未來；桃園的企業能否成為全球ESG（環境友善、社會公義、公司治理）趨勢中的指標和典範。 更重要的是，讓我們的市民有光榮感、幸福感。 因此，如果勝選，我會運用自己的工程專業背景，集合專業團隊，公平、公正的打造一個符合國際都會與綠色永續生活化的「新桃園」。 我也保證，任內絕不會賤賣土地或「炒地皮」，迎合特定政治立場的少數企業；或利用職權，讓工商業的朋友，成為個人或特定政黨的金主。我要鄭重宣示，我及新市府團隊的成員及家人都不會、也不可能炒作房地產。我希望，未來的桃園市，年輕人和勞工都買得起房子！ 我過去在任何工作崗位上，從來只認人不認黨，不會以黨派立場來看是非。與人為善的作風，使我結交很多朋友，包括許多綠營的朋友也是我的莫逆之交。 雖然黨內因徵召程序被認為不夠周到，引起一些爭議，但我仍然以尊重的善意與謙卑的誠意面對，並當做我個人的功課。羅智強兄的「成全」，除了展現他的胸襟，但也是我們兩人以誠相交的結果。 未來，我仍不會改變過去的性格，不會用黨派顏色來決定是非對錯，只要對桃園市有利，對市民有利，鄭文燦市長任內的市政，我也一定會繼續延續。我絕不因人廢事、因人設事。好的市政，當然要延續，不會因為市長換人就天翻地覆。過去從中央到地方，許多政府都患了這個毛病，浪費了多少民脂民膏？政府的財政出現問題，地方政府舉債連年攀升，不正是許多排斥「非我所生」的政策造成的？ 這一個多月來，回到我曾經工作過12年的桃園，與各界及基層朋友接觸，雖然有些許小波折，但我有信心，更有強烈的使命感，要將桃園市打造成具有未來性、國際性、兼具科技發展與本土人文，充滿希望與工作機會的宜居城市。 我們一起加油，為一個所有人都能展露笑容的新桃園而努力！,https://www.facebook.com/photo.php?fbid=767189131436988&set=a.716783703144198&type=3,,,,,,,,"16,364",1.51
張善政,SanCheng624,100044377241488,PERSON,TW,一輩子都是做事的人，只知道把事情做好，無論在任何職務上。,2018-06-11 14:54:18,139877,154436,2022-05-21 19:24:18 CST,2022-05-21,19:24:18,Photo,"16,259",10185,3992,246,119,61,105,56,183,1312,,-,0,0,0,N/A,https://www.facebook.com/100044377241488/posts/748413209981247,此次接受國民黨徵召競選桃園市長，希望改變桃園、改變台灣，不料引起地方人士反彈，讓原本期待的一樁美事蒙上烏雲。 我自我反省，即便自己初衷都是為了一個桃園更美好的未來，但是思考過程沒有顧及地方人士可能反應，或是先行私下溝通請益，的確有檢討空間。 在此，誠摯的向所有桃園鄉親，還有全國關心桃園、關心我的朋友道歉。尤其是對桃園貢獻諸多的邱奕勝議長、呂玉玲委員，以羅智強先生，更要說聲「是我疏忽了，對不起！」。對於魯明哲委員、萬美玲委員的指教和關愛，也一併表達感激之意。 我會在5/23週一，挑一個適當的時間和地點，和媒體朋友再當面多作說明。,https://www.facebook.com/photo.php?fbid=748411826648052&set=a.716783706477531&type=3,,,,,,,,"16,259",1.5
張善政,SanCheng624,100044377241488,PERSON,TW,一輩子都是做事的人，只知道把事情做好，無論在任何職務上。,2018-06-11 14:54:18,144600,159024,2022-08-12 17:00:42 CST,2022-08-12,17:00:42,Photo,"16,047",13977,1418,301,57,3,24,1,20,246,,-,0,0,0,N/A,https://www.facebook.com/100044377241488/posts/803560444466523,林智堅退選 台灣誠信得到彰顯 民進黨傷害民主 蔡主席應道歉 最近一陣子以來，全台灣的焦點，集中在林智堅市長的「論文門」與「棒球門」，我相信不只是我，大部分縣市長候選人所推出的政見，都很難得到輿論的注意。經過一個多月的抄襲爭議、社會紛擾，甚至政府用公權力打壓學術自由的醜惡鬧劇，民進黨終於還是無法繼續「堅定硬拗」了。 方才，民進黨桃園市長候選人林智堅決定退選，這是台灣誠信價值的勝利。我說過，「政治人物的誠信比學問還重要」，林智堅應該坦誠面對論文抄襲爭議，謙卑反省，而非閃躲硬拗、反控抹黑，才能有機會真正維護自己的清白，也維護臺大的學術聲譽。 首先，我也要嚴正表達，請蔡英文總統、蔡主席，鄭文燦市長，都應該要對桃園市民道歉。 當論文抄襲爭議開始時，民進黨與蔡英文主席不是坦然面對，竟然下令全黨團結挺堅、與臺大的學術審定標準對撞，顛倒社會是非價值，更嚴重傷害臺灣的國際學術聲譽，這是嚴重失格、失言。而鄭文燦市長所託非人，讓如此無誠信、無能力的人接棒桃園，更是對所有桃園市民的傷害與虧欠。 剛看到民進黨中央的說法，認為換掉林智堅，選舉就是回到正軌？這恐怕是一廂情願，這是民進黨要為這整起醜聞止血，又一套的離譜言論。整個選舉至此，已被民進黨的惡搞破壞殆盡，既失去了誠信、又傷害了臺灣的教育，何來正軌可言？ 其次，身為執政黨高官、國安局長的陳明通，在整個論文風波中，全程都在包庇林智堅、幫林智堅圓謊，身為當時的口試委員、實質論文指導者，無論是教職操守或是官箴都嚴重失格，請陳明通應該道歉、請辭國安局長，下台！ 而聽聞民進黨將由鄭運鵬委員接替上場、參選桃園市長，感到十分荒謬，難道民進黨以為大家都忘記了：鄭運鵬在這場抄襲爭議中全程都在為林智堅硬拗護航、開記者會說謊，他在辯解論文的時間、頻率比林智堅本人還多，桃園鄉親怎麼可能再接受另外一個沒有誠信的人？ 最後，我要對鄭寶清、王世堅、高嘉瑜等民進黨朋友，表達由衷的敬佩之意。你們能不畏黨內壓力、不畏蔡英文總統、蔡主席的威權壓制，勇於秉持良心、說出真話，讓人佩服。 接下來，我們會繼續走我們自己的路，一步一腳印，認真思考什麼才是對桃園最好、對桃園鄉親最有利的。桃園的未來，是從現在開始，交通、空污、托育、就業、科技產業發展....有太多桃園人真正在乎的議題，等著我們提出答案。 那就是我要做的，讓我們一起帶桃園回到正軌，迎向未來！,https://www.facebook.com/photo.php?fbid=803560347799866&set=a.716783703144198&type=3,,,,,,,,"16,047",1.48
張善政,SanCheng624,100044377241488,PERSON,TW,一輩子都是做事的人，只知道把事情做好，無論在任何職務上。,2018-06-11 14:54:18,150516,164948,2022-09-26 20:00:10 CST,2022-09-26,20:00:10,Native Video,"15,795",14520,689,351,66,8,22,4,16,119,owned,Yes,94608,98343,0,00:07:21,https://www.facebook.com/100044377241488/posts/835061007983133,📺【善GO方程式】第二集 上線了📣 解決問題 動手做就有答案 實事求是 桃園難題我搞定 只要家裡有東西壞掉，我都不禁「手癢」拿起來修，因為直接丟掉太可惜了。 回想起我在美國留學時，曾經花了20元美金，去上夜間修車教學班，所以我在美國留學期間，都會自己動手修車，像是保養汽車、換機油，這些都是最基本的技能。 這集的主持人元楷，竟然拿出一堆東西考我，我一開始還有點擔心，想說等等出糗修不好怎麼辦。不過還好，他出的考題都難不倒我，直到修壞掉的電鍋讓我花比較多時間去研究怎麼修理，經過一番研究後，我終於把電鍋修好了～ 其實，很多事情的道理就跟修東西一樣，先把問題找出來，並且用正確知識與務實解方加以解決。我會秉持著我對於修繕的精神，未來會將桃園的問題一一找出來，並且加以解決，為桃園市民拚更好的生活！,https://www.facebook.com/SanCheng624/videos/546773463919889/,,,張善政巧手挑戰當場修電鍋 解決問題實事求是 桃園難題我搞定｜善Go 方程式,,,,,"15,795",1.33
張善政,SanCheng624,100044377241488,PERSON,TW,一輩子都是做事的人，只知道把事情做好，無論在任何職務上。,2018-06-11 14:54:18,148095,162535,2022-09-17 11:42:30 CST,2022-09-17,11:42:30,Photo,"15,607",11046,3301,579,21,69,54,12,166,359,,-,0,0,0,N/A,https://www.facebook.com/100044377241488/posts/827866635369237,嚴正譴責黑函奧步 提告捍衛乾淨選風 從五月底開始參選到現在，我一路走來堅持乾淨選風，無論各方的朋友如何警告我，執政黨會動用國家機器、媒體資源的抹黑、抹紅、抹黃會鋪天蓋地朝我來攻擊，我都不害怕。 無論是動用媒體放話指控我抄襲、用側翼及議員參選人抹紅，我都堅定反擊，捍衛人格與名譽，更要捍衛台灣民主的乾淨選風。 我實在沒有想到，對手這些抹黑攻擊，比我們原本以為的還要更沒有下限。 昨天，地方後援會的朋友傳來照片，署名民進黨桃園市黨部的夾報文宣遍佈大街小巷，指控我當年在宏碁的農委會委託報告是「5736萬稅金用抄襲拼貼報告領走」。 這是赤裸裸的造謠抹黑，內容完全不是事實。我多次澄清，當年在宏碁接受農委會委託案，我個人沒有領到一毛錢進口袋，否則就退選！ 署名「民進黨桃園市黨部」這樣堂而皇之濫發指控文宣，不但違反事實、道德，傷害台灣的乾淨選風與民主價值，更已經觸法，應受到所有人的唾棄。針對這樣的抹黑污衊，我會直接提告以捍衛個人清白！ 我也要嚴正譴責民進黨為了政治利益如此扭曲事實、敗壞民主風氣的黑函手法，不但不會得到台灣社會的認同，更完全是在侮辱台灣多年來逐漸深化的民主價值，也難怪許多民進黨人、民主前輩會看不下去。 這場選舉，不只是爭取為桃園人服務的機會，我們更要以身作則捍衛台灣的民主價值與乾淨選風，用務實政見與光明磊落的作為打這場選戰。,https://www.facebook.com/photo.php?fbid=827865872035980&set=a.716783703144198&type=3,,,,,,,,"15,607",1.44
張善政,SanCheng624,100044377241488,PERSON,TW,一輩子都是做事的人，只知道把事情做好，無論在任何職務上。,2018-06-11 14:54:18,141421,155930,2022-07-01 20:00:06 CST,2022-07-01,20:00:06,Photo,"15,596",14660,465,254,52,1,3,2,12,147,,-,0,0,0,N/A,https://www.facebook.com/100044377241488/posts/775431790612722,昨天星期四，我主持的《善哥聊天室》晚上8點準時開播，但改置影片連結於同時段貼文留言區，如果大家還不習慣這種模式，歡迎直接追蹤 善科教育基金會 SanCode Foundation ，隨時跟上最新節目進度。 很多人問我，這幾年為什麼投注這麼多時間心力資源在《善哥聊天室》？難道不知道科普的道路漫長而孤獨？ 回頭一看，真的，這個每週30分鐘的科普訪談節目，一做就是2年多。邀請了近100位的來賓，深入討論過20多個主題，還越談越有梗，欲罷都不能！老實說，當初的我也都沒想到。 那麼，為什麼要做《善哥聊天室》呢？我是這麼想的：台灣科技產業研發、製造、運籌能力多元而厚實，對台灣未來影響深遠。但台灣人總覺得「科技」二字高大尚，只可遠觀，不可褻玩。如果你知道：平時手機app串連公車路線的設計就是物聯網的概念；手機導航幫你規劃最佳路徑是人工智慧的學習成果；政府開放資料就是大數據帶來的寶藏⋯⋯，「科技」絕非遠在天邊，而是生活的日常。這時，你對你生活的環境、城市，該有什麼想像？你對智慧化的日常，該有什麼期許？ 但連我都沒想到的是，從《善哥聊天室》第1集開播到現在，「科技」已大跨度地翻篇了。一開始，《善哥聊天室》還在談「區塊鏈」的魅力何在？沒多久它衍生的「NFT」已讓許多人趨之若鶩；而介紹過的「沉浸式音效」、「虛擬人」都已進入我們的生活圈；「量子」、「元宇宙」更成為最夯的話題。科技總不斷挑戰人類世界更新的速限，可是很多人卻聽到「量子」就怕。倘若我們連知識的獲取都有困難，那該如何更進一步利用它呢？尤其是已經離開校園的朋友們，在生活越來越科技化的未來，當人人都在討論元宇宙時，難道你最終只能擠在末班車嗎？ 做科普實在是吃力不討好的事，但這是一件我能發揮所長又能貢獻社會的事，所以我就毫無懸念地做下去了！就如同我投入桃園市市長選舉一樣。當我盤點自己的學經歷和能力，發現還真能好好把桃園建設成為智慧國門時，便毅然決定接受徵召。我相信新科技、新商機將為桃園帶來新工作，於是，年輕人無須外漂，老年人不再孤單，好山好水的桃園，將成為名實相符的智慧科技新都、宜居家園和文化故鄉。只要能造福鄉親，就心無罣礙，大步向前吧！ 科普教育是我終身的志業，即使接下來忙碌的選舉活動，可能讓我無法持續親自主持《善哥聊天室》，但仍將透過基金會各種科普活動，協助青年世代和一般民眾提升科技智能，共享科技紅利；而我也將藉著桃園市長的選舉，將科技教育的重要性讓桃園鄉親有更深刻的瞭解，為未來的「科技桃園」奠定堅實的基礎。如果我有幸當選桃園市長，我除了會親自帶領全市的各级學校推動科技教育外，也會鼓勵各種科技創新應用來桃園嘗試，並以桃園市為試驗落實的基地，讓不分老少的所有市民鄉親共享科技風口的紅利。,https://www.facebook.com/photo.php?fbid=775431763946058&set=a.716783706477531&type=3,,,,,,,,"15,596",1.44
張善政,SanCheng624,100044377241488,PERSON,TW,一輩子都是做事的人，只知道把事情做好，無論在任何職務上。,2018-06-11 14:54:18,149673,164108,2022-09-22 12:01:12 CST,2022-09-22,12:01:12,Photo,"15,544",13483,1260,481,86,5,13,1,5,210,,-,0,0,0,N/A,https://www.facebook.com/100044377241488/posts/831688344987066,用能力、專業、操守破除惡招奧步 感謝宏碁共同創辦人黃少華先生仗義執言 在昨天的記者會上，我當眾拿出了宏碁共同創辦人黃少華先生對我的勉勵，他知道我要開這一場記者會，破除對我以及宏碁團隊當年努力的不實指控，因此他寫出了這段對我的勉勵、簽名並授權我對社會大眾公開，對於黃少華先生我只有無限的感謝。 「當年是我力邀張善政進宏碁的，我完全相信他的能力、為人、操守。」 2000年3月的時候，宏碁創辦人施振榮先生、黃少華先生邀請我加入宏碁，擔任電子事業群的副總經理，負責要在桃園的龍潭渴望園區建立一座國際級的「雲端資料公司」，這座雲端中心，規模是當時竹科高速電腦中心的五十倍，凸顯了兩位創辦人對於雲端時代趨勢的掌握。有兩位創辦人的器重，我得以一展長才，更重要的，也讓我跟桃園結下了不解的緣份。 「選舉，不就是要選出肯做事、能做是和有誠心做事的人嗎？」 參選桃園以來，我始終堅持勤走基層與專業，了解桃園市民的需要，並不斷提出政見。不幸地是，民進黨自忖面臨到林智堅論文抄襲、換人參選，選情不利之後，開始出奧步，發黑函、動員綁樁、違反行政中立等伎倆盡數出籠。桃園的乾淨選風，台灣的民主價值，被民進黨為一黨一人之私而徹底破壞了！ 「千萬不要讓選舉的惡招奧步，埋沒掉對台灣有幫助的人才！」 黃少華先生的仗義執言，讓我無限感激。面對選舉奧步、抹黑，我完全無懼，更會堅定反擊。因為我知道，台灣社會有許多如黃少華先生這樣的專業人士，還有廣大民眾、桃園市民雪亮的眼睛在看著。 我們關心、甚至站出來參與公共事務，是希望家人與社會整體有更好的未來，而非謀取政黨派系的政治利益。 未來的每一天，我會持續用專業與正向態度破除奧步，讓我們一起，拚桃園善好！,https://www.facebook.com/photo.php?fbid=831688271653740&set=a.716783706477531&type=3,,,,,,,,"15,544",1.43
張善政,SanCheng624,100044377241488,PERSON,TW,一輩子都是做事的人，只知道把事情做好，無論在任何職務上。,2018-06-11 14:54:18,151494,165912,2022-10-05 09:32:52 CST,2022-10-05,09:32:52,Photo,"15,536",13336,1309,481,39,22,150,2,15,182,,-,0,0,0,N/A,https://www.facebook.com/100044377241488/posts/842010193954881,鄭運鵬 Cheng Yun-Peng 能不能幫桃園人生氣一下下就好？ 八德運動中心羽球場天花板崩落，大家還記憶猶新 前天又有議員踢爆 剛剛啟用三年的的蘆竹國民運動中心 可能有上百項缺失 電梯鋼索鏽蝕可能斷裂、到處漏水 鄭運鵬委員，你是蘆竹在地的立委。 面對可能威脅市民安全的公共建設， 你難道不該生氣？不該究責？不該替市民發聲？ 八德羽球場天花板垮下來 到現在第18天 桃園市府廁所啟用首日糞水倒流至大廳 到現在第10天 蘆竹運動中心被踢爆有上百樣缺失 到現在第4天 鄭運鵬委員，請問你替市民討了什麼公道！ 請你立即負起在地民代的責任，要求市政府及工務局，公開所有缺失，立即改善。 請你不要再當鄭文燦的遮羞布 用掩蓋工安缺失，換取政壇老大哥的支持 鄭運鵬委員，能不能，幫桃園人生氣一下下就好？,https://www.facebook.com/photo.php?fbid=842010163954884&set=a.716783703144198&type=3,,,,,,,,"15,536",1.43
張善政,SanCheng624,100044377241488,PERSON,TW,一輩子都是做事的人，只知道把事情做好，無論在任何職務上。,2018-06-11 14:54:18,142794,157239,2022-07-22 20:10:05 CST,2022-07-22,20:10:05,Photo,"15,338",14160,622,237,74,0,6,1,5,233,,-,0,0,0,N/A,https://www.facebook.com/100044377241488/posts/789626065859961,善哥：永遠牢記關公講「信用」重「義氣」的精神 每年的農曆6月24日，在大溪的普濟堂，大溪人都會為關聖帝君舉辦熱熱鬧鬧的聖誕慶典，神轎出巡、舞龍舞獅、掌中劇團，今天的大溪就是一座「不夜山城」！ 這是我第一次來大溪參與這場盛會，我想，關公所代表的精神，就是「義氣」、「信用」，這也是我們台灣人最注重的價值觀，所以，世世代代的大溪人才如此重視這樣的慶典。當我拿著三柱清香敬拜關聖帝君時，我也在心中告訴自己，要為民服務，就必須將「義氣」、「信用」牢記在心。 走在大溪老街，我深深地被年輕人的創造力、設計力所驚艷，但成功並非一蹴可及，從朱立倫縣長推動大溪慈湖的「兩蔣文化園區」、 吳志揚縣長推動成為「台灣十大觀光小城」，再到鄭文燦市長將設計力導入傳統慶典，大溪的確越來越進步。 「這一兩年真的很辛苦」，大溪老街一間老店鋪的老闆這樣告訴我。自從前年疫情襲來，大溪老街的人流少了許多，令許多商販大受打擊。面對後疫情時代的挑戰，改善大溪交通、持續結合創新思維與科技到傳統之中，我們就能一起讓大溪小鎮持續散發光芒、創造百年傳統新風貌！,https://www.facebook.com/photo.php?fbid=789626049193296&set=a.716783706477531&type=3,,,,,,,,"15,338",1.41
張善政,SanCheng624,100044377241488,PERSON,TW,一輩子都是做事的人，只知道把事情做好，無論在任何職務上。,2018-06-11 14:54:18,151024,165440,2022-09-30 22:07:06 CST,2022-09-30,22:07:06,Live Video Complete,"15,322",11708,2560,396,292,6,17,2,25,316,owned,Yes,63258,66091,0,00:25:02,https://www.facebook.com/100044377241488/posts/762385661526598,善哥晚點名 Ep2 今晚開直播與大家聊聊天！ -大家最期待的通勤族政見來了！ -還有今天莫名其妙被說「賄選」？ 善哥就跟綠營網軍、國家機器，直球對決！,https://www.facebook.com/SanCheng624/videos/762385661526598/,,,,,,,,"15,322",11.8
張善政,SanCheng624,100044377241488,PERSON,TW,一輩子都是做事的人，只知道把事情做好，無論在任何職務上。,2018-06-11 14:54:18,160473,174854,2022-10-28 12:15:09 CST,2022-10-28,12:15:09,Photo,"15,220",14142,657,160,75,13,11,0,5,157,,-,0,0,0,N/A,https://www.facebook.com/100044377241488/posts/860382878784279,有看到我和侯市長在照片中的哪裡嗎？ 1126挺好好做事的人！ 侯友宜市長和我，已經認識了38年。變多的，是我們的年齡與經驗；不變的，是我們同樣為中華民國、為台灣做事的初衷。 38年前，我與侯市長一起獲頒救國團「青年獎章」，當時，侯市長擔任台北市刑大除暴組分隊長兼組長，在第一線打擊犯罪、維護治安；而我在撰寫土木工程基本程式庫，將國外最新的資訊科技趨勢，帶進台灣的土木工程界。 38年後的今天，桃園與新北互動密切、形成了一個「共同生活圈」。不論是交通路網的建構、產業的發展，或是環保治理等種種議題，桃園與新北乃至於和北台灣邁向未來「Mega City」的區域治理，已經是刻不容緩的議題！ 「好好做事情」，是我與侯市長共同的信念， 1126，請和我們一起挺善良！ 請和我們一起，挺做事的人！,https://www.facebook.com/photo.php?fbid=860382712117629&set=a.716783706477531&type=3,,,,,,,,"15,220",1.4
張善政,SanCheng624,100044377241488,PERSON,TW,一輩子都是做事的人，只知道把事情做好，無論在任何職務上。,2018-06-11 14:54:18,142901,157333,2022-07-24 19:49:20 CST,2022-07-24,19:49:20,Photo,"15,150",13712,663,455,88,3,13,1,9,206,,-,0,0,0,N/A,https://www.facebook.com/100044377241488/posts/791025539053347,桃園需要「工程師治理」 用專業守護市民的安全 當年接下國科會電腦中心主任，從找經費、找顧問公司規劃、監督招標過程等，我都親自參與，運用自身土木專業評估承接的營造廠，判斷他們確實可以把計劃做好。我還自己跑到審計部溝通，保證會親自下去「盯」整個工程，才終於順利開工。 公家的工程，會遇到預算限制、法令規章、防弊措施等，實際施工則可能遇到變更設計、進度落後時的趕工等問題。無論如何，涉及公共安全，絕對馬虎不得。 身為學工程出身的科技人，當我決定參選桃園市長時，時時浮在心頭的就是三個字「工程師」。 我心目中的「工程師治理」，有三個「就是」： 1️⃣就是實事求是的精神。 2️⃣就是精確嚴格的品管。 3️⃣就是做到最好的期待。 無論是蓋一座球場、鋪一條馬路，還是建一座科學園區，如果沒有做到這三個「就是」，只想依靠花大錢包裝、宣傳，只會導致「金玉其外，敗絮其中」... 輕則，動輒十數億的政府預算、民脂民膏被浪費。 重則，可能造成人員的傷害，為市民帶來不便、甚至危險。 最重要的是，一旦導致損害發生，再多的扛責、道歉都無濟於事。 如果我有幸當選桃園市長，必定秉持「工程師治理」的人生信條，用畢生的土木專業與經驗，為桃園打造品質一流的公共建設，讓桃園市民的家鄉，幸福又安全！ 圖說：在台大土木系任教時，與土木學會會員參訪興建中的台北捷運路線。,https://www.facebook.com/photo.php?fbid=791018119054089&set=a.716783706477531&type=3,,,,,,,,"15,150",1.4
張善政,SanCheng624,100044377241488,PERSON,TW,一輩子都是做事的人，只知道把事情做好，無論在任何職務上。,2018-06-11 14:54:18,146011,160472,2022-08-29 20:09:49 CST,2022-08-29,20:09:49,Photo,"14,968",10811,3508,175,55,3,79,0,45,292,,-,0,0,0,N/A,https://www.facebook.com/100044377241488/posts/815047973317770,台灣的民主，不是民進黨利益為主，是由人民當家作主！ 這個星期，就是九合一地方選舉登記的日子。 也要加入桃園市長選舉的我，首先祝福所有候選人，心想事成，共同為台灣民主發展，樹立優質的典範。誠如我的好友羅智強所言，「善良政治，好人要出頭」。而日前宣布參選桃園市長的前立委鄭寶清兄，也強調「清廉、勤政、愛鄉土」。 我認為，所有重視誠信、珍愛民主的候選人，都應該端出政策牛肉爭取民眾支持，來一場君子之爭。未來，我會維持開放的態度，和鄭寶清、賴香伶二位可敬的對手，共同商議如何為桃園的未來共同打拚，讓曾經點燃台灣民主火種的桃園，變得更好，成為邁向國際的科技人文之都，成為靑年創新、創業與宜居的新故鄉。 不諱言地說，所有在野力量所面對的，是一個為了選舉無所不用其極的「政治怪獸」。在提名林智堅後，民進黨蔡英文主席下令全黨挺抄襲，甚至還以國家之力打擊臺灣大學。此外，還有引起民眾人心惶惶、有「網路戒嚴」之虞的「中介法」。這是台灣民主真真正正的倒退，難怪寶清兄會甘冒被開除的風險而參選，這都是為了要保存珍貴的民主火種。 在此，我要引用時事評論員朱學恒、朱大，常穿在身上T恤的文字──「當人民恐懼政府，即是暴政」。在寶清兄宣布參選後的一小時，民進黨的側翼網軍便排山倒海地攻擊他。不只支持鄭寶清的朋友被「查水表」，其實，我的許多跨黨派的朋友也身陷「綠色恐怖」中，不敢在擡面上公開支持我，深怕遭受行政權報復。 在這樣艱難的狀況下，我格外感恩每一位支持我的桃園鄕親。在議長桃園市議長邱奕勝、呂玉玲委員、萬美玲委員與魯明哲委員等的帶領下，國民黨籍的議員、立法委員們，不畏「綠色恐怖」的威脅利誘，紛紛挺身而出。在我登記為桃園市長候選人的前夕，我要大聲的說出多數台灣人民的心聲： 「台灣的民主，不是以民進黨的利益為主，而是由人民當家作主！」 鄭運鵬 Cheng Yun-Peng委員說，「要讓鄭文燦進行政院、進總統府」，難道在他眼中，民主選舉只是政治人物個人前途、派系利益的墊腳石？做為國門之都，桃園的未來不應該成為民進黨的禁臠！ 對於工作超過12年的桃園市，我有一份遊子返鄉般的特殊情感，桃園市政要發展，就不能被黨派利益、派系利益、個人利益綑綁，而是要全力朝向桃園起飛的願景、朝市民的需要來努力。為桃園市民拚好日子，為傳遞台灣的民主香火打拚，我們一起努力！,https://www.facebook.com/photo.php?fbid=815043963318171&set=a.716783706477531&type=3,,,,,,,,"14,968",1.38
張善政,SanCheng624,100044377241488,PERSON,TW,一輩子都是做事的人，只知道把事情做好，無論在任何職務上。,2018-06-11 14:54:18,139742,154306,2022-05-19 14:30:01 CST,2022-05-19,14:30:01,Status,"14,868",11029,3070,163,72,33,62,39,203,197,,-,0,0,0,N/A,https://www.facebook.com/100044377241488/posts/746908570131711,昨天關心羅智強的簡訊留言潮水般湧入我的LINE與FB。 為尊重智強，這邊不便先說太多。只是要讓關心的朋友知道，自2020總統選舉時開始，他就是我請益的重要對象。我們之間，有直接的溝通管道。 智強真的是一位不可多得的人才。我會以三顧茅廬的精神、最大的誠意，請他助我一臂之力。不是只為我，也是讓智強可以為他關心的桃園繼續付出，讓他這樣一位幹才有長遠發揮的空間。同心協力贏得選戰，是最高目標。,,,,,,,,,"14,868",2.62
張善政,SanCheng624,100044377241488,PERSON,TW,一輩子都是做事的人，只知道把事情做好，無論在任何職務上。,2018-06-11 14:54:18,148295,162734,2022-09-18 09:00:02 CST,2022-09-18,09:00:02,Photo,"14,764",12156,1836,284,48,7,26,2,8,397,,-,0,0,0,N/A,https://www.facebook.com/100044377241488/posts/828549645300936,善良不代表好欺負 台灣不會接受奧步 針對民進黨桃園市黨部公開廣發黑函造謠抹黑一事，我感到非常憤怒，也不齒民進黨如此挑戰台灣民主底線的作為。 我要強調，「善良不代表可以被欺負，台灣社會絕不姑息接受抹黑與奧步！」 我會帶頭站出來，對抗民進黨的惡劣行徑！ 昨晚來到中壢分局報案，針對這些造謠抹黑，我一定堅定反擊，提告到底捍衛清白，也用行動反擊這種敗壞選風的惡質作為。 我說過，「未來，從桃園開始。」 這是我們為桃園發展以及下一代未來的承諾，一定要用光明磊落的態度與務實政見，來爭取為桃園服務的機會。 我會以身作則，桃園的未來，從乾淨的選戰開始！,https://www.facebook.com/photo.php?fbid=828549618634272&set=a.716783706477531&type=3,,,,,,,,"14,764",1.36
