Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691352,671770,2022-08-16 14:25:09 CST,2022-08-16,14:25:09,Photo,"3,128",2843,100,69,24,1,4,0,4,83,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/613090173516457,晚上有空嗎？ 　 邀請大家作伙來「新北大翻新・議員逗陣拚」開講。 ​　 佳龍持續走遍新北，與各位在地議員們逗陣拚，歡迎大家有空一起來坐坐，與我還有你的議員面對面聊天，來告訴我們你想翻新什麼，期待你的出現！ 　 ​　 ✅ 8 月 16 日（二）​ 許昭興 📍 永安市民活動中心，18：30 正式開始​ 張維倩 📍 中和市民活動中心，19：30 正式開始​ ​　 ✅ 8 月 17 日（三）​ 彭佳芸 📍 三重勞工中心，18：30 正式開始​ 林銘仁 新北市議員 📍 土城裕生廣場，19：30 正式開始​​ ​　 ✅ 8 月 18 日（四）​ 卓冠廷 📍 金龍鳳時尚婚宴會館，18：30 正式開始​​ 蘇錦雄 Paylang Caya 📍 崑崙公園市民活動中心，19：30 正式開始​ ​　 ✅ 8 月 19 日（五）​ 高乃芸 📍 彭厝市民活動中心，18：30 正式開始​​ 新北市議員 陳永福 📍 頂城市民活動中心，19：30 正式開始​ ​　 ✅ 8 月 20 日（六）​ 陳乃瑜 美人瑜媽媽 📍 馬公公園，15：00 正式開始 李宇翔 📍 竹林寺鶴齡活動中心，18：30 正式開始​​ 何淑峰議員 📍 福壽公園活動中心，19：30 正式開始​​ ​　 ✅ 8 月 21 日（日）​ 新北市議員鄭宇恩📍 水碓市民活動中心 三樓會議室，14：00 正式開始​​ ​　 #歡迎分享行程資訊​ #相揪左右鄰居作伙來,https://www.facebook.com/photo.php?fbid=613089866849821&set=a.253069669518511&type=3,,,Photos from 林佳龍's post,,,,,-1.69
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691352,671770,2022-08-16 19:16:38 CST,2022-08-16,19:16:38,Photo,"5,341",4696,386,85,38,2,26,0,6,102,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/613200880172053,今天收到新北市議會民進黨團的邀請，希望我簽署一份承諾書，立書內容如下： 　 「為確保新北市民眾權益及市政的推動，同時避免 2016 年朱立倫前市長地方選舉結束隨即請假選總統傷害市民權益，離開市長崗位跑去選總統後向新北市民道歉的事件再次上演，特立此聲明證明立書人若當選第四屆新北市市長一職，會將完整任期做好做滿。」 　 君子之言，信而有徵。 　 今天下午，我簽署了這份承諾書，這是一份對市民的承諾，對自己的承諾，還有對民主的尊重。 　 同一份承諾書，侯友宜市長已拒絕簽署，也持續公開閃躲媒體提問。我想新北市民也想知道：侯市長，假如您連任，您是否準備參選2024總統大選？,https://www.facebook.com/photo.php?fbid=613200773505397&set=a.253069669518511&type=3,,,,,,,,1.01
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691352,671770,2022-08-16 21:32:40 CST,2022-08-16,21:32:40,Photo,"5,159",4829,124,40,21,1,5,0,3,136,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/613266723498802,新北大翻新，立委挺佳龍！​ －與前立法委員 呂孫綾 參香祈福​ 　​ 明天上午，佳龍將與好朋友呂孫綾委員，一起到下泰山巖參拜，也會到泰山走走。泰山的朋友，有看到我的話，也跟我們打聲招呼喔 　​ -​ 　​ 📍 下泰山巖顯應祖師 　​ 時間：8 月 17 日（三）10 ：​00 正式開始 地址：​新北市泰山區明志路一段 254 號,https://www.facebook.com/photo.php?fbid=613260223499452&set=a.253069662851845&type=3,,,,,,,,-1.02
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691363,671785,2022-08-17 10:52:40 CST,2022-08-17,10:52:40,Photo,"3,363",3104,90,33,18,0,3,0,4,111,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/613610596797748,新北大翻新，永和要先贏！​ 　​ 感謝各位支持佳龍、也疼惜 許昭興 的熱情鄉親，昨天咱來到永和，看到滿滿的市民朋友，內心十分感動。​ ​　 永和區是全台人口密度最高的行政區，佳龍認為，公共設施一定要增加、福利補助一定要完善，不管停車空間、社會住宅、交通網路等等，都要一個一個來做好，只有生活環境改善了、生活水準才能提升。​ ​　 昨日現場，也有許多長輩們出席，大家都很關心「老人假牙補助」政策，更多抱孫的阿公、阿嬤，也提到帶孫子時所需要的幫助，各位鄉親的心聲，佳龍不僅認真傾聽，也更提出實際的方案，來全力解決問題。​ ​　 我承諾，當選新北市長後，一定會補助有需要的長輩做假牙，讓大家吃得健康、笑得漂亮，也會做到托育、托幼、托老一條龍的照顧，讓社會福利增加、減輕大家的生活負擔，真正實現大家對「翻新」的期待。​ ​　 謝謝昨晚永和鄉親的相挺，今天晚上，佳龍將到三重勞工中心、土城裕生廣場，繼續拚、繼續衝，邀請大家作伙來坐坐！​ ​　 　 【新北大翻新・議員逗陣拚｜0816 – 0821】​ 　 🐲 本週座談行程這裡看：https://fbook.cc/428n:=:https://www.facebook.com/forpeople/posts/613090173516457/,https://www.facebook.com/photo.php?fbid=613609983464476&set=a.253069669518511&type=3,,,Photos from 林佳龍's post,,,,,-1.57
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691363,671785,2022-08-17 12:30:07 CST,2022-08-17,12:30:07,Photo,"4,212",3852,166,41,27,2,4,0,3,117,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/613658206792987,市長任期做好做滿，佳龍、維倩攜手打拚！​ ​　 昨晚，十分感謝熱情的中和鄉親，逗陣來支持佳龍和 張維倩，展現團結拚勝選的氣勢，座無虛席的爆滿人氣，就是我們「新北大翻新」的能量！​ ​　 對中和的市民朋友來說，交通是大家十分在乎的議題，佳龍在交通部長任內，也非常關心北二高中和交流道的進展，但新北市府遲遲未提出解方，市民朋友只能繼續苦等。​ ​　 我承諾，未來若當選新北市長，上任後第一件事，就是馬上簽出國道三號中和交流道、南出北出的匝道的可行性研究公文，根本解決中和地區的塞車問題，加速來推動建設、改善車流狀況。​ ​　 昨晚，我也在現場，簽下市長任期「做好做滿」的承諾書，是給市民的承諾，也是對民主的尊重，若佳龍有機會服務新北，不但要讓新北交通更便利、公共設施更完備、社會福利更完善，更要引進產業、帶來觀光，讓新北市成為國際都市！​ ​　 最後，佳龍要特別感謝家住附近的媽媽，昨晚特地現身到場，不僅是表達母親對兒子的支持，更是以「中和區市民」的身份，和好厝邊們一起來力挺佳龍，讓我十分感動又驚喜，立刻給媽媽一個擁抱！​ ​　 今晚，佳龍會繼續到三重勞工中心、土城裕生廣場開講，邀請大家一起來參加，我們晚上見！​ ​　 　 【新北大翻新・議員逗陣拚｜0816 – 0821】 ​ 🐲 本週座談行程這裡看：https://fbook.cc/428n:=:https://www.facebook.com/forpeople/posts/613090173516457/,https://www.facebook.com/photo.php?fbid=613692866789521&set=a.253069669518511&type=3,,,Photos from 林佳龍's post,,,,,-1.25
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691363,671785,2022-08-17 13:46:09 CST,2022-08-17,13:46:09,Live Video Complete,"1,313",1075,123,14,59,1,2,1,4,34,crosspost,No,4729,4736,63977,00:21:20,https://www.facebook.com/100044464388138/posts/392933276233568,大家午安！ 蔡英文 Tsai Ing-wen 主席、 陳時中 台北市長候選人、 林佳龍 新北市長候選人正一同在召開「民主前進挺 18」支持18歲公民權宣誓記者會， #國務青 夥伴也將登台發言，歡迎一起收看直播！ #民主前進挺18 #18歲公民權,https://www.facebook.com/forpeople/videos/392933276233568/,,,「民主前進挺 18」支持18歲公民權宣誓記者會,,,,,-4.26
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691363,671785,2022-08-17 16:24:42 CST,2022-08-17,16:24:42,Photo,"4,522",3986,133,69,31,0,4,0,3,296,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/613754130116728,五泰林大翻新，團結壯大泰山！ 　 佳龍接受徵召參選新北市長後後，第一個參香行程就是來到泰山，今天再次來到泰山，參拜下泰山巖顯應祖師，祈求保佑。​ ​　 下泰山巖、頂泰山巖是泰山的信仰中心，結合宗教文化、歷史古蹟，以及附近的福泰街市場，很適合作為地方觀光特色，來體驗當地的傳統風情和美味小吃。​ ​　 尤其，泰山交通十分方便，更是聯外交通的重要節點，未來搭配捷運環狀線、機場捷運、輕軌串連等，民眾可以更輕鬆、快速地暢遊五泰林、新莊地區，為地方帶來人潮和經濟發展。​ ​　 環境條件好的泰山，也培養出許多在地優秀人才，我的好同事監察院副院長李鴻鈞，就是泰山的子弟，過去我在交通部長任內，也和鴻鈞一同推動城市、地方建設發展，為國家帶來改變。​ ​　 結束參拜後，我們也來到對面的福泰街傳統市場，和市民朋友們擊掌問候，同時享用泰山美食「羹王老將」，品嚐醋香中帶點甜味、扎實有彈性的傳統肉羹，謝謝在地好朋友前立法委員 呂孫綾 帶路，讓一行人大飽口福。 ​　 特別感謝今日陪同我們參拜的在地議員，以及在炎熱的天氣下，仍到現場支持鼓勵的鄉親，我已經做足準備、年底力拼翻轉，讓新北真正「升級」！​ 　 新北市議員 鍾宏仁 新北市議員~賴秋媚 何淑峰議員 陳科名 李宇翔,https://www.facebook.com/photo.php?fbid=613753886783419&set=a.253069669518511&type=3,,,Photos from 林佳龍's post,,,,,-1.17
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691363,671785,2022-08-17 21:00:01 CST,2022-08-17,21:00:01,Photo,"2,684",2545,40,11,26,0,0,0,4,58,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/613831186775689,#阿龍開港EP5｜男女參政大不同？ ft. 賴品妤 & 李晏榕 Yen-jong Lee 　 再忙也要錄podcast 　 這次我們邀請到兩位最強女發言人，品妤委員跟晏榕律師來開港～ 　 選舉擺一邊，我們來聊聊同行心聲，女性政治人物跟男性政治人物，在職場上有什麼不一樣的待遇。 　 - 　　 時代在進步，台灣性別意識逐漸提升，女男不平等的現象雖然大有改善，但是在政治的場域，究竟女男參政有什麼樣的職場差異？女性真的比較會遇到騷擾嗎？ 　 性別政治？政治性別？男女政治人物究竟關心什麼議題？男性政治人物真的不用面臨生小孩的壓力嗎？女性政治人物又要如何處理職場性騷擾呢？ 　 　 這集節目，很榮幸邀請到立法委員賴品妤還有律師李晏榕，一起分享她們從政的各種經歷！ 　 《阿龍開港》第 5 集，歡迎大家到 Apple Podcast、 Spotify 、KKBOX 三大平台，一起收聽！ 　 　 🐲本集開港重點： 　 ☻ 聽年輕女立委如何踏入政治路 ☻ 看律師為何參與公共事務 ☻ 男女從政為何有優劣勢的差異 　 🎧立即打開收聽 ⠀⠀⠀ ☛ Apple：https://pse.is/4e63ca:=:https://podcasts.apple.com/tw/podcast/ep5-%E7%94%B7%E5%A5%B3%E5%8F%83%E6%94%BF%E5%A4%A7%E4%B8%8D%E5%90%8C-ft-%E8%B3%B4%E5%93%81%E5%A6%A4-%E6%9D%8E%E6%99%8F%E6%A6%95/id1631742165?i=1000576337669 ☛ Spotify：https://pse.is/4c9hdh:=:https://open.spotify.com/episode/6V8onAFEd8nS3KEstWXcCN ☛ KKBOX：https://pse.is/4en2qa:=:https://podcast.kkbox.com/tw/episode/5_t0d7GVosnd2m-D5Q,https://www.facebook.com/photo.php?fbid=613831056775702&set=a.253069669518511&type=3,,,,,,,,-1.97
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691363,671785,2022-08-18 09:00:29 CST,2022-08-18,09:00:29,Photo,"3,663",3236,98,34,23,1,6,0,5,260,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/614207800071361,新北挺佳龍，榮耀新三重！​ ​　 謝謝昨晚來到三重勞工中心的鄉親，聽到大家喊出：「佳龍、佳芸、加加油！」時，團結有氣勢的氛圍，讓我更加有信心，來達成年底市長當選、議員紅不讓的目標！​ ​　 我認為，選舉就是檢驗執政者的施政成果，參選以來，發現新北市許多重大建設，都有獲得中央的大力補助，但建設進度卻十分緩慢，城市升格了，市民生活卻沒有跟著升級。​ ​　 我在交通部長任內，多次為新北改善交通問題，包括行經三重的五泰輕軌，規劃大台北環狀捷運線，來讓市民生活更便利。​ ​　 這次，要向鄉親應徵市長這個職位，我一樣拿出百分百的心力，認真提出具體願景，來和各位市民頭家報告「新北大翻新」的政見。​ ​　 我承諾，未來若當選市長上場接力，一定從中央到地方聯手打拚，加速實現 4 大政策目標，讓新北真正超越台北，感受到首都圈的生活格局！​ ​　 最後，更要感謝 彭佳芸 贈送的「馬到功成」匾額，選舉倒數百日，今天晚上，我將繼續前往鶯歌、板橋宣講，歡迎各位市民朋友來與我相見歡！​ ​　 　 【新北大翻新・議員逗陣拚｜0816 – 0821】​ 🐲本週座談行程這裡看：https://fbook.cc/428n:=:https://www.facebook.com/forpeople/posts/613090173516457/,https://www.facebook.com/photo.php?fbid=614200653405409&set=a.253069669518511&type=3,,,Photos from 林佳龍's post,,,,,-1.44
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691375,671804,2022-08-18 10:00:09 CST,2022-08-18,10:00:09,Photo,"3,188",2770,91,44,24,1,5,0,3,250,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/614232803402194,新北大翻新，土城作伙衝！​ ​　 選戰倒數一百天，佳龍繼續走訪各區衝刺，昨晚來到土城，和我多年的好朋友吳琪銘委員、林銘仁 新北市議員，一起和在地鄉親問好，展現「新北大翻新」的志氣！​ ​　 新北共 400 萬的人口，有從小在地生長的鄉親、也有許多來此打拚的外地人，新北就是大家的新故鄉，需要更加完備的社會福利、地方建設，才能來照顧台灣第一大都會區的所有市民。​ ​　 其中，交通更是人口密集的新北，最需要改善的問題，尤其土城是新北重要的發展引擎，需要良好的交通網路，才能讓產業發展更加便利。​ ​　 我在交通部長任內，特別爭取在國道三號中和交流道、土城交流道，規劃增設四條匝道，讓大家進出高速公路更方便，輕鬆來往不同的行政區，真正實現大台北生活圈的規劃。​ ​　 未來我若當選市長，上任就會立即啟動新北大翻新，加速推動各項福利與建設，讓大家能在新北安心成家立業、結婚生養、托幼托老，從中央到地方一條龍服務，打造更好的新北市！​ ​　 感謝昨晚到場相挺的熱情鄉親，我會帶著大家的支持，繼續往前衝刺，下一站要來到鶯歌、板橋，期待晚上和各位市民朋友見面！​ ​　 　 【新北大翻新・議員逗陣拚｜0816 – 0821】​ 　 🐲本週座談行程這裡看：https://fbook.cc/428n:=:https://www.facebook.com/forpeople/posts/613090173516457/,https://www.facebook.com/photo.php?fbid=614231753402299&set=a.253069669518511&type=3,,,Photos from 林佳龍's post,,,,,-1.66
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691375,671804,2022-08-18 14:26:14 CST,2022-08-18,14:26:14,Photo,"7,100",5914,389,95,46,1,7,0,6,642,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/614357700056371,決戰新北！ 倒數100天，衝破百萬票！ 　 選戰進入倒數100天，佳龍參選一個多月的時間，於基層所到之處感受到選民對於新北大翻新的熱情期待。這次選舉的時間雖然短，但我們拿出雄心壯志要拿超過一百萬票，直球對決侯友宜，訴求新北市再次政黨輪替！ 　 過去 17 年，民進黨羅文嘉前秘書長、蔡英文 Tsai Ing-wen總統、游錫堃院長及蘇貞昌院長，都曾投入升格前後的新北市選舉。蔡英文總統在 2010 年曾拿超過百萬票，2020 年總統選舉，蔡英文總統的得票超過 139 萬票。蔡英文主席、蘇貞昌院長及游錫堃院長，將選新北的基礎付託給我，我們全力以赴，盼望在年底的選舉翻轉民進黨 17 年未在新北執政的情形，訴求新北政黨再輪替，民進黨議會席次過半。 　 過去一個多月的時間，不管是蔡英文總統、 賴清德副總統、陳建仁 Chen Chien-Jen前副總統、蘇貞昌院長、游錫堃院長，都給予我許多支持。我更要感謝黨內同志，伸出友誼的手，特別是百忙之中承接榮譽主委的賴清德副總統、陳建仁前副總統、擔任主委的民進黨秘書長林錫耀、南區總督導鄭文燦、北區總督導林右昌UChange、 吳秉叡總幹事、12戰區負責人立法委員 江永昌、立法委員余天 Yu Tian、立法委員吳琪銘、立法委員 沈發惠、立法委員林淑芬、立法委員 林楚茵、立法委員張宏陸、立法委員賴品妤、立法委員羅致政粉絲團、立法委員蘇巧慧、前立法委員呂孫綾、 何博文 Ho Po-wen 執行總幹事等人的投入，都讓人感受到民進黨團結勝選的決心。 　 今天非常感動，看到這麼多民進黨的同志，跟我一起站在這裡。這段時間，各位擔任我的分身，也陪著我跑行程，半夜傳來訊息關心我的選情。接受徵召的時候，我說過，我們揮劍出征，有雄心壯志，要贏得新北選舉。 　 倒數100天，衝破百萬票就是我們的目標！我們的志氣！ 　 年輕時參與學運，我們追求台灣民主自由，也很高興我們曾經貢獻其中。台灣民主已經鞏固，接下來，我認為我們應該進入下一個階段，追求民主的品質，也追求政治的質感。 　 政治的質感，就是政治人物是否負責任地提出願景、看法跟作法。台灣城市治理與國家治理，能否向上提升的重要關鍵。 　 民主的品質，來自對話跟思辨。這場選舉，我們期待政策對話，期待辯論，也期待直球對決。我們期待打一場精采的民主棒球賽，而不是一場民主躲避球賽。 　 　 蘇貞昌縣長時代，的確為地方做了很多事情，在新北市沒有升格之前，預算有限的情況下，蘇院長都克服困難做到了，到現在還有非常多人感念蘇院長的政績。 　 民進黨執政從來沒有停止建設過新北，總統蔡英文上任後所推動的前瞻基礎建設，包括捷運路線、停車場、老舊校舍整建、林口交流道、五泰輕軌、基隆捷運、淡北道路新建「關渡新橋」方案，新北都獲得極高的補助。 　 我們所提出的新北大翻新，是要再次創造新北的城市光榮感、建立《新的新北認同》，也負責任地提出政策。 　 接下來，我們新北大翻新團隊，會加倍努力，也要拜託大家當我的分身，衝出百萬票，讓林佳龍當選新北市長，讓新北政黨輪替，讓我們的議員全壘打！ 　 　 我們有信心，民進黨將在三個月後，重返新北，再次執政。 　 我們一起加油！,https://www.facebook.com/photo.php?fbid=614356973389777&set=a.253069669518511&type=3,,,,,,,,1.34
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691375,671804,2022-08-18 15:27:15 CST,2022-08-18,15:27:15,Photo,"4,866",4203,260,31,33,0,7,1,6,325,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/614379930054148,青年一起來，民主前進挺 18！ 　 擴大青年參政是台灣民主深化重要的一步，我們相信 18 歲的青年已有自我負責的能力，也應該擁有參與公共事務權利，透過青年參政為台灣民主發展注入新的活力，讓台灣更好。 　 佳龍支持 18 歲公民權，也希望 11 月 26 日的公民複決投票，大家都可以投下同意票，一起為台灣民主的深化努力！ 　 #台灣正連線 #民主挺18,https://www.facebook.com/photo.php?fbid=614379706720837&set=a.253069669518511&type=3,,,,,,,,-1.09
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691375,671804,2022-08-18 18:00:07 CST,2022-08-18,18:00:07,Photo,"5,247",4567,274,45,35,2,8,0,7,309,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/614440716714736,與品妤逛汐止！ ​　 明天 賴品妤 將帶我到汐止拜廟＋拜票。聽說會有許多好吃的美食，明天早上出門前，我就不吃早餐了。 　 品妤，明天就交給你囉～ ​　 📍汐止濟德宮 時間：8 月 19 日（五） 09 ：00 正式開始​ 地址：汐止區中正路 239 號 　 📍汐止中正市場​ 時間：8 月 19 日（五） 09 ：35 正式開始​ 地址：汐止區中正路 206 號,https://www.facebook.com/photo.php?fbid=614437063381768&set=a.253069662851845&type=3,,,,,,,,-1.01
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691375,671804,2022-08-18 21:16:54 CST,2022-08-18,21:16:54,Photo,"3,534",3026,182,49,22,0,5,0,4,246,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/614533336705474,民主齊同心・新北大翻新，助選團集結上場！​ ​　 新北這關鍵一役，不只是城市治理、也是國政發展的重點，更具有時代意義，我們的目標就是衝破百萬票、贏得勝選，讓新北市政黨輪替！​ ​　 今天，我正式宣布「新北助選團」集結就位，即刻上場衝刺打拚！​ ​　 感謝大翻新助選團總團長卓榮泰，以及榮譽總督導尤清、榮譽總幹事呂子昌等各位民主前輩們，願意一起投入這場選戰，給予支持、鼎力相助，在各自的守備位置上，共同發揮團隊戰力，攜手在年底拚出最好成績。​ ​　 尤其，新北市是台灣最大的直轄市，需要有全面的國際觀、完備的都市計畫，更要有最強的人才與團隊來力拚翻轉，才能真正再次創造新北的城市光榮感、建立新的新北認同！​ ​　 年底的選舉，是民進黨 #會做事 的執政能力展現，也是民進黨 #最團結 的意志證明，我們不分前線、後線，一起全部走出來顧家鄉、拚未來，我有決心、也有信心，在助選團及夥伴們的支持下，一定能贏得勝選！​ ​　 在這最後一百天，我要再次號召支持 #新北大翻新 的朋友們，加入我們的行列，共同站出來相挺林佳龍，讓我們一起「衝破百萬票，重返新北執政」！​ 　 感謝每個助選團成員！ 　 榮譽總督導尤清、大翻新助選團總團長卓榮泰、榮譽總幹事陳明真、曹來旺、陳茂男、陳朝龍、廖本煙、賴坤成、尹令瑛、謝欣霓、李顯榮、張清芳、黃天福、藍美津、周慧瑛、何敏豪、呂子昌、吳富貴、邱創良、陳曼麗、王淑慧、王塗發，榮譽副總幹事林水山、林秀惠、鄭金隆、張瑞山、李友親、張孟喻、陳世男。,https://www.facebook.com/photo.php?fbid=614532916705516&set=a.253069669518511&type=3,,,Photos from 林佳龍's post,,,,,-1.5
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691375,671804,2022-08-19 09:31:29 CST,2022-08-19,09:31:29,Photo,"3,693",3237,124,44,20,1,5,0,4,258,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/614878433337631,堅定意念，鶯歌向前衝！ ​ 上週佳龍來鶯歌半日遊，不僅感受到在地的人情味，對「垃圾麵」的美味更是回味在心，昨晚再次來到鶯歌，看到破千鄉親們熱情力挺支持，真心感動又感謝！​ ​ 投入選戰以來，我時常聽許多市民朋友提到，老縣長 蘇貞昌 院長任內對新北的用心，尤其在鶯歌，鄉親們更和我分享，當時 #一鄉鎮一特色 的政策，不僅為陶瓷文化創造新生，也連帶讓觀光產業、在地經濟跟著發展起來。​ ​ 民進黨是勤做事、會做事的團隊， 17 年前在新北執政的優秀成績，我承諾，上任後絕對是 #加倍奉還 給這座城市。​全力推動國土、都市、產業等規劃，在新北最迫切的交通問題上，也要連同停車空間、公共運輸等配套措施，一起 #超前部署 整體完成。​ ​ 這陣子，我跑遍新北各區，和市民頭家報告政策願景，現在民調大幅拉近、翻轉氣勢高漲，我會和 卓冠廷 一起把握這個勝選節奏，展現團結意志、年底拚出全壘打！​ ​ 選戰倒數百天衝刺，今天晚上，我會繼續在樹林、新店開講，期待和各位鄉親歡喜相見！​ 蘇巧慧 林靜儀醫師 溫柔堅定新中二 洪慈庸 何博文 Ho Po-wen 陳乃瑜 美人瑜媽媽 山田摩衣 ​ 【新北大翻新・議員逗陣拚｜0816 – 0821】​ 🐲本週座談行程這裡看：https://fbook.cc/428n:=:https://www.facebook.com/forpeople/posts/613090173516457/,https://www.facebook.com/photo.php?fbid=614877993337675&set=a.253069662851845&type=3,,,Photos from 林佳龍's post,,,,,-1.43
